* Measurement data measured by REW V5,19
* Source: ASIO ASIO E-MU 0404 | USB, Analog IN B
* Format: 1M Log Swept Sine, 1 sweep at -10,0 dBFS, at 96000 Hz
* Dated: 25.2.2020 15:19:21
* Sense Resistor: 119.8
* Lead resistance: 0.000
* Lead resistance: 0.000
* Calibration factor: 1.0000
* Note: impedanca bass
* Measurement: nov zvocnik
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 2.1972656 Hz
*
* Freq(Hz) Z(Ohms) Phase(degrees)
38955.688 54.473 59.673
38956.055 54.472 59.671
38956.422 54.471 59.670
38956.789 54.469 59.671
38957.156 54.469 59.673
38957.516 54.470 59.675
38957.883 54.472 59.676
38958.250 54.474 59.676
38958.617 54.475 59.676
38958.984 54.476 59.675
38959.352 54.476 59.674
38959.719 54.475 59.673
38960.086 54.473 59.674
38960.445 54.472 59.676
38960.812 54.472 59.680
38961.180 54.474 59.683
38961.547 54.477 59.684
38961.914 54.480 59.683
38962.281 54.482 59.681
38962.648 54.482 59.679
38963.016 54.482 59.677
38963.375 54.481 59.676
38963.742 54.481 59.675
38964.109 54.481 59.674
38964.477 54.479 59.673
38964.844 54.477 59.673
38965.211 54.475 59.675
38965.578 54.475 59.678
38965.945 54.477 59.681
38966.305 54.480 59.682
38966.672 54.483 59.681
38967.039 54.484 59.678
38967.406 54.484 59.677
38967.773 54.482 59.677
38968.141 54.482 59.679
38968.508 54.484 59.681
38968.875 54.487 59.682
38969.234 54.489 59.680
38969.602 54.490 59.678
38969.969 54.489 59.676
38970.336 54.487 59.676
38970.703 54.486 59.677
38971.070 54.486 59.678
38971.438 54.487 59.679
38971.805 54.487 59.679
38972.164 54.486 59.679
38972.531 54.485 59.679
38972.898 54.485 59.681
38973.266 54.487 59.683
38973.633 54.489 59.682
38974.000 54.491 59.680
38974.367 54.492 59.677
38974.734 54.490 59.674
38975.094 54.487 59.673
38975.461 54.485 59.674
38975.828 54.484 59.677
38976.195 54.485 59.679
38976.562 54.487 59.680
38976.930 54.489 59.680
38977.297 54.489 59.679
38977.664 54.490 59.679
38978.023 54.490 59.680
38978.391 54.491 59.681
38978.758 54.493 59.681
38979.125 54.495 59.681
38979.492 54.495 59.679
38979.859 54.494 59.678
38980.227 54.492 59.678
38980.594 54.490 59.680
38980.953 54.489 59.682
38981.320 54.490 59.685
38981.688 54.491 59.687
38982.055 54.492 59.688
38982.422 54.494 59.688
38982.789 54.495 59.689
38983.156 54.497 59.688
38983.523 54.499 59.687
38983.883 54.501 59.685
38984.250 54.503 59.682
38984.617 54.503 59.678
38984.984 54.501 59.674
38985.352 54.497 59.672
38985.719 54.494 59.672
38986.086 54.491 59.675
38986.453 54.491 59.679
38986.812 54.493 59.683
38987.180 54.497 59.685
38987.547 54.501 59.684
38987.914 54.504 59.682
38988.281 54.506 59.680
38988.648 54.505 59.678
38989.016 54.505 59.678
38989.383 54.505 59.678
38989.742 54.506 59.678
38990.109 54.506 59.678
38990.477 54.506 59.678
38990.844 54.505 59.678
38991.211 54.505 59.680
38991.578 54.506 59.682
38991.945 54.509 59.682
38992.312 54.511 59.681
38992.672 54.511 59.678
38993.039 54.509 59.677
38993.406 54.507 59.677
38993.773 54.506 59.678
38994.141 54.506 59.681
38994.508 54.508 59.682
38994.875 54.509 59.683
38995.242 54.510 59.682
38995.602 54.511 59.682
38995.969 54.512 59.683
38996.336 54.514 59.684
38996.703 54.516 59.683
38997.070 54.517 59.681
38997.438 54.516 59.680
38997.805 54.514 59.680
38998.172 54.513 59.682
38998.531 54.513 59.684
38998.898 54.515 59.686
38999.266 54.516 59.686
38999.633 54.517 59.685
39000.000 54.516 59.685
39000.367 54.514 59.686
39000.734 54.515 59.689
39001.102 54.517 59.690
39001.461 54.519 59.689
39001.828 54.520 59.686
39002.195 54.518 59.683
39002.562 54.515 59.682
39002.930 54.512 59.684
39003.297 54.512 59.687
39003.664 54.515 59.690
39004.031 54.519 59.689
39004.391 54.522 59.685
39004.758 54.522 59.681
39005.125 54.519 59.678
39005.492 54.516 59.679
39005.859 54.514 59.681
39006.227 54.515 59.685
39006.594 54.518 59.688
39006.961 54.522 59.688
39007.320 54.525 59.687
39007.688 54.527 59.684
39008.055 54.527 59.682
39008.422 54.526 59.681
39008.789 54.524 59.681
39009.156 54.524 59.683
39009.523 54.524 59.685
39009.891 54.525 59.685
39010.250 54.526 59.685
39010.617 54.526 59.684
39010.984 54.526 59.684
39011.352 54.524 59.684
39011.719 54.523 59.684
39012.086 54.523 59.686
39012.453 54.524 59.687
39012.820 54.525 59.687
39013.180 54.526 59.686
39013.547 54.526 59.685
39013.914 54.526 59.684
39014.281 54.525 59.683
39014.648 54.526 59.684
39015.016 54.526 59.684
39015.383 54.528 59.684
39015.750 54.528 59.683
39016.109 54.528 59.682
39016.477 54.528 59.683
39016.844 54.529 59.685
39017.211 54.531 59.687
39017.578 54.534 59.687
39017.945 54.537 59.685
39018.312 54.538 59.682
39018.680 54.536 59.681
39019.039 54.535 59.682
39019.406 54.535 59.685
39019.773 54.537 59.687
39020.141 54.539 59.687
39020.508 54.541 59.684
39020.875 54.539 59.682
39021.242 54.536 59.682
39021.609 54.533 59.685
39021.969 54.534 59.690
39022.336 54.537 59.693
39022.703 54.541 59.692
39023.070 54.543 59.689
39023.438 54.542 59.685
39023.805 54.539 59.684
39024.172 54.537 59.685
39024.539 54.536 59.687
39024.898 54.537 59.689
39025.266 54.539 59.689
39025.633 54.540 59.688
39026.000 54.541 59.687
39026.367 54.541 59.686
39026.734 54.540 59.686
39027.102 54.540 59.686
39027.469 54.540 59.686
39027.828 54.540 59.686
39028.195 54.540 59.687
39028.562 54.540 59.688
39028.930 54.541 59.688
39029.297 54.542 59.689
39029.664 54.542 59.690
39030.031 54.543 59.691
39030.398 54.545 59.691
39030.758 54.547 59.691
39031.125 54.548 59.690
39031.492 54.549 59.688
39031.859 54.548 59.687
39032.227 54.547 59.686
39032.594 54.546 59.687
39032.961 54.546 59.687
39033.328 54.545 59.688
39033.688 54.545 59.688
39034.055 54.544 59.688
39034.422 54.543 59.690
39034.789 54.543 59.691
39035.156 54.545 59.692
39035.523 54.547 59.692
39035.891 54.547 59.690
39036.258 54.546 59.688
39036.617 54.544 59.688
39036.984 54.543 59.690
39037.352 54.545 59.692
39037.719 54.547 59.693
39038.086 54.550 59.691
39038.453 54.551 59.689
39038.820 54.549 59.687
39039.188 54.548 59.687
39039.547 54.547 59.689
39039.914 54.548 59.691
39040.281 54.551 59.692
39040.648 54.553 59.690
39041.016 54.554 59.688
39041.383 54.553 59.686
39041.750 54.551 59.687
39042.117 54.550 59.689
39042.477 54.551 59.692
39042.844 54.553 59.693
39043.211 54.555 59.693
39043.578 54.556 59.691
39043.945 54.555 59.690
39044.312 54.553 59.690
39044.680 54.552 59.692
39045.047 54.552 59.695
39045.406 54.555 59.697
39045.773 54.558 59.696
39046.141 54.561 59.693
39046.508 54.560 59.689
39046.875 54.558 59.685
39047.242 54.553 59.685
39047.609 54.550 59.688
39047.977 54.550 59.692
39048.336 54.552 59.695
39048.703 54.556 59.696
39049.070 54.559 59.695
39049.438 54.561 59.692
39049.805 54.561 59.690
39050.172 54.560 59.689
39050.539 54.559 59.689
39050.906 54.558 59.691
39051.266 54.560 59.693
39051.633 54.562 59.695
39052.000 54.564 59.695
39052.367 54.566 59.694
39052.734 54.566 59.693
39053.102 54.567 59.693
39053.469 54.567 59.694
39053.836 54.568 59.694
39054.195 54.569 59.693
39054.562 54.569 59.692
39054.930 54.569 59.691
39055.297 54.567 59.690
39055.664 54.565 59.691
39056.031 54.565 59.692
39056.398 54.565 59.694
39056.766 54.566 59.694
39057.125 54.567 59.693
39057.492 54.567 59.691
39057.859 54.566 59.690
39058.227 54.565 59.690
39058.594 54.565 59.692
39058.961 54.566 59.693
39059.328 54.568 59.693
39059.695 54.570 59.692
39060.055 54.572 59.690
39060.422 54.572 59.688
39060.789 54.571 59.688
39061.156 54.570 59.688
39061.523 54.570 59.690
39061.891 54.572 59.691
39062.258 54.574 59.692
39062.625 54.577 59.691
39062.984 54.578 59.689
39063.352 54.577 59.687
39063.719 54.576 59.686
39064.086 54.574 59.686
39064.453 54.572 59.687
39064.820 54.571 59.690
39065.188 54.570 59.693
39065.555 54.571 59.697
39065.914 54.574 59.700
39066.281 54.579 59.700
39066.648 54.583 59.698
39067.016 54.585 59.694
39067.383 54.583 59.689
39067.750 54.579 59.686
39068.117 54.575 59.687
39068.484 54.573 59.691
39068.844 54.573 59.695
39069.211 54.576 59.697
39069.578 54.580 59.697
39069.945 54.583 59.695
39070.312 54.583 59.691
39070.680 54.582 59.688
39071.047 54.580 59.687
39071.414 54.578 59.687
39071.773 54.575 59.688
39072.141 54.574 59.691
39072.508 54.575 59.694
39072.875 54.577 59.697
39073.242 54.580 59.697
39073.609 54.582 59.696
39073.977 54.584 59.694
39074.344 54.583 59.693
39074.703 54.582 59.692
39075.070 54.582 59.693
39075.438 54.582 59.693
39075.805 54.583 59.693
39076.172 54.584 59.693
39076.539 54.584 59.691
39076.906 54.584 59.690
39077.273 54.583 59.690
39077.633 54.582 59.691
39078.000 54.582 59.693
39078.367 54.583 59.694
39078.734 54.585 59.694
39079.102 54.586 59.694
39079.469 54.588 59.694
39079.836 54.589 59.694
39080.203 54.590 59.694
39080.562 54.591 59.694
39080.930 54.592 59.694
39081.297 54.594 59.694
39081.664 54.595 59.693
39082.031 54.596 59.692
39082.398 54.596 59.691
39082.766 54.596 59.691
39083.133 54.596 59.691
39083.492 54.596 59.691
39083.859 54.596 59.690
39084.227 54.595 59.690
39084.594 54.594 59.690
39084.961 54.593 59.691
39085.328 54.592 59.693
39085.695 54.592 59.695
39086.062 54.593 59.697
39086.422 54.594 59.697
39086.789 54.595 59.697
39087.156 54.596 59.697
39087.523 54.596 59.696
39087.891 54.596 59.696
39088.258 54.596 59.696
39088.625 54.596 59.696
39088.992 54.595 59.696
39089.352 54.594 59.696
39089.719 54.594 59.698
39090.086 54.595 59.700
39090.453 54.597 59.701
39090.820 54.600 59.700
39091.188 54.602 59.697
39091.555 54.602 59.694
39091.922 54.599 59.693
39092.281 54.597 59.693
39092.648 54.596 59.695
39093.016 54.596 59.697
39093.383 54.597 59.699
39093.750 54.599 59.700
39094.117 54.601 59.700
39094.484 54.602 59.699
39094.852 54.603 59.698
39095.211 54.604 59.698
39095.578 54.604 59.697
39095.945 54.605 59.697
39096.312 54.606 59.697
39096.680 54.607 59.697
39097.047 54.608 59.696
39097.414 54.609 59.694
39097.781 54.608 59.693
39098.141 54.607 59.692
39098.508 54.606 59.692
39098.875 54.605 59.693
39099.242 54.605 59.695
39099.609 54.606 59.696
39099.977 54.607 59.696
39100.344 54.607 59.696
39100.711 54.607 59.696
39101.070 54.607 59.696
39101.438 54.608 59.697
39101.805 54.609 59.697
39102.172 54.609 59.697
39102.539 54.608 59.696
39102.906 54.607 59.697
39103.273 54.607 59.699
39103.641 54.609 59.701
39104.000 54.611 59.701
39104.367 54.612 59.700
39104.734 54.613 59.699
39105.102 54.612 59.698
39105.469 54.611 59.699
39105.836 54.611 59.701
39106.203 54.613 59.703
39106.570 54.615 59.704
39106.930 54.618 59.703
39107.297 54.620 59.701
39107.664 54.620 59.700
39108.031 54.620 59.699
39108.398 54.620 59.698
39108.766 54.619 59.698
39109.133 54.619 59.698
39109.500 54.619 59.699
39109.859 54.619 59.700
39110.227 54.621 59.700
39110.594 54.622 59.700
39110.961 54.623 59.698
39111.328 54.622 59.696
39111.695 54.620 59.695
39112.062 54.618 59.696
39112.430 54.617 59.698
39112.789 54.617 59.700
39113.156 54.618 59.702
39113.523 54.618 59.702
39113.891 54.618 59.702
39114.258 54.618 59.704
39114.625 54.619 59.705
39114.992 54.622 59.706
39115.359 54.625 59.705
39115.719 54.627 59.702
39116.086 54.626 59.698
39116.453 54.623 59.696
39116.820 54.620 59.697
39117.188 54.619 59.700
39117.555 54.621 59.702
39117.922 54.624 59.702
39118.289 54.625 59.700
39118.648 54.625 59.698
39119.016 54.623 59.697
39119.383 54.621 59.699
39119.750 54.622 59.702
39120.117 54.626 59.703
39120.484 54.630 59.702
39120.852 54.632 59.697
39121.219 54.631 59.692
39121.578 54.627 59.691
39121.945 54.623 59.693
39122.312 54.623 59.698
39122.680 54.625 59.702
39123.047 54.629 59.703
39123.414 54.632 59.703
39123.781 54.634 59.701
39124.148 54.634 59.701
39124.508 54.636 59.701
39124.875 54.638 59.701
39125.242 54.640 59.700
39125.609 54.640 59.697
39125.977 54.638 59.694
39126.344 54.636 59.694
39126.711 54.633 59.695
39127.078 54.632 59.698
39127.438 54.632 59.700
39127.805 54.632 59.701
39128.172 54.633 59.702
39128.539 54.633 59.704
39128.906 54.634 59.706
39129.273 54.636 59.707
39129.641 54.638 59.706
39130.008 54.639 59.705
39130.367 54.639 59.703
39130.734 54.638 59.702
39131.102 54.638 59.703
39131.469 54.639 59.704
39131.836 54.640 59.704
39132.203 54.642 59.702
39132.570 54.641 59.700
39132.938 54.639 59.699
39133.297 54.638 59.700
39133.664 54.638 59.702
39134.031 54.639 59.703
39134.398 54.641 59.703
39134.766 54.641 59.701
39135.133 54.640 59.699
39135.500 54.638 59.700
39135.867 54.636 59.702
39136.227 54.637 59.705
39136.594 54.640 59.707
39136.961 54.642 59.707
39137.328 54.644 59.705
39137.695 54.644 59.704
39138.062 54.644 59.703
39138.430 54.644 59.703
39138.797 54.645 59.702
39139.156 54.645 59.702
39139.523 54.644 59.701
39139.891 54.643 59.701
39140.258 54.643 59.702
39140.625 54.643 59.704
39140.992 54.645 59.705
39141.359 54.646 59.706
39141.727 54.648 59.705
39142.086 54.648 59.705
39142.453 54.648 59.706
39142.820 54.649 59.707
39143.188 54.651 59.708
39143.555 54.653 59.708
39143.922 54.654 59.707
39144.289 54.654 59.707
39144.656 54.654 59.706
39145.016 54.654 59.706
39145.383 54.654 59.706
39145.750 54.654 59.705
39146.117 54.652 59.704
39146.484 54.651 59.705
39146.852 54.649 59.706
39147.219 54.649 59.709
39147.586 54.651 59.710
39147.945 54.654 59.710
39148.312 54.655 59.708
39148.680 54.656 59.706
39149.047 54.655 59.704
39149.414 54.654 59.703
39149.781 54.654 59.703
39150.148 54.654 59.703
39150.516 54.655 59.703
39150.875 54.655 59.702
39151.242 54.655 59.701
39151.609 54.655 59.702
39151.977 54.655 59.702
39152.344 54.656 59.703
39152.711 54.657 59.704
39153.078 54.659 59.703
39153.445 54.659 59.702
39153.805 54.659 59.702
39154.172 54.658 59.702
39154.539 54.657 59.703
39154.906 54.657 59.705
39155.273 54.657 59.707
39155.641 54.659 59.709
39156.008 54.662 59.710
39156.375 54.664 59.710
39156.734 54.666 59.709
39157.102 54.667 59.707
39157.469 54.667 59.706
39157.836 54.667 59.704
39158.203 54.668 59.703
39158.570 54.668 59.701
39158.938 54.667 59.698
39159.305 54.665 59.697
39159.664 54.662 59.698
39160.031 54.662 59.700
39160.398 54.663 59.703
39160.766 54.666 59.703
39161.133 54.668 59.701
39161.500 54.668 59.697
39161.867 54.665 59.696
39162.234 54.661 59.697
39162.594 54.659 59.702
39162.961 54.661 59.707
39163.328 54.665 59.710
39163.695 54.669 59.710
39164.062 54.671 59.708
39164.430 54.671 59.706
39164.797 54.670 59.706
39165.164 54.670 59.708
39165.523 54.671 59.710
39165.891 54.673 59.710
39166.258 54.675 59.709
39166.625 54.676 59.708
39166.992 54.676 59.706
39167.359 54.675 59.706
39167.727 54.675 59.705
39168.094 54.675 59.705
39168.453 54.675 59.704
39168.820 54.674 59.703
39169.188 54.672 59.704
39169.555 54.672 59.707
39169.922 54.673 59.710
39170.289 54.676 59.711
39170.656 54.679 59.710
39171.023 54.681 59.708
39171.383 54.680 59.705
39171.750 54.678 59.704
39172.117 54.676 59.705
39172.484 54.675 59.708
39172.852 54.677 59.711
39173.219 54.679 59.713
39173.586 54.682 59.712
39173.953 54.683 59.709
39174.312 54.682 59.707
39174.680 54.680 59.706
39175.047 54.678 59.707
39175.414 54.677 59.708
39175.781 54.677 59.709
39176.148 54.678 59.709
39176.516 54.678 59.709
39176.883 54.677 59.709
39177.242 54.676 59.709
39177.609 54.675 59.710
39177.977 54.676 59.712
39178.344 54.677 59.714
39178.711 54.680 59.715
39179.078 54.683 59.714
39179.445 54.686 59.713
39179.812 54.688 59.710
39180.172 54.689 59.706
39180.539 54.688 59.703
39180.906 54.686 59.701
39181.273 54.683 59.701
39181.641 54.681 59.703
39182.008 54.681 59.706
39182.375 54.683 59.709
39182.742 54.686 59.709
39183.102 54.688 59.709
39183.469 54.688 59.707
39183.836 54.688 59.706
39184.203 54.686 59.707
39184.570 54.686 59.708
39184.938 54.687 59.710
39185.305 54.688 59.710
39185.672 54.689 59.710
39186.031 54.690 59.709
39186.398 54.690 59.709
39186.766 54.689 59.708
39187.133 54.689 59.708
39187.500 54.689 59.708
39187.867 54.688 59.708
39188.234 54.687 59.709
39188.602 54.687 59.711
39188.961 54.689 59.714
39189.328 54.692 59.714
39189.695 54.695 59.712
39190.062 54.696 59.709
39190.430 54.694 59.706
39190.797 54.691 59.706
39191.164 54.688 59.710
39191.531 54.690 59.714
39191.891 54.695 59.717
39192.258 54.700 59.715
39192.625 54.702 59.710
39192.992 54.701 59.706
39193.359 54.696 59.704
39193.727 54.692 59.707
39194.094 54.691 59.712
39194.461 54.694 59.717
39194.820 54.700 59.717
39195.188 54.704 59.714
39195.555 54.705 59.709
39195.922 54.703 59.705
39196.289 54.700 59.704
39196.656 54.697 59.705
39197.023 54.695 59.708
39197.391 54.695 59.710
39197.750 54.696 59.711
39198.117 54.698 59.712
39198.484 54.699 59.713
39198.852 54.700 59.713
39199.219 54.701 59.714
39199.586 54.703 59.713
39199.953 54.704 59.713
39200.320 54.705 59.712
39200.680 54.706 59.711
39201.047 54.707 59.710
39201.414 54.708 59.708
39201.781 54.707 59.707
39202.148 54.705 59.706
39202.516 54.704 59.706
39202.883 54.702 59.708
39203.250 54.703 59.710
39203.609 54.705 59.712
39203.977 54.707 59.713
39204.344 54.709 59.712
39204.711 54.710 59.710
39205.078 54.709 59.709
39205.445 54.708 59.709
39205.812 54.708 59.711
39206.180 54.709 59.713
39206.539 54.711 59.714
39206.906 54.714 59.713
39207.273 54.716 59.711
39207.641 54.715 59.708
39208.008 54.713 59.706
39208.375 54.711 59.707
39208.742 54.709 59.710
39209.109 54.709 59.713
39209.469 54.711 59.715
39209.836 54.714 59.716
39210.203 54.717 59.715
39210.570 54.719 59.712
39210.938 54.719 59.710
39211.305 54.718 59.708
39211.672 54.717 59.708
39212.039 54.716 59.708
39212.398 54.716 59.707
39212.766 54.716 59.705
39213.133 54.715 59.704
39213.500 54.712 59.703
39213.867 54.709 59.704
39214.234 54.708 59.707
39214.602 54.709 59.711
39214.969 54.712 59.714
39215.328 54.716 59.714
39215.695 54.718 59.712
39216.062 54.718 59.709
39216.430 54.717 59.707
39216.797 54.715 59.709
39217.164 54.715 59.711
39217.531 54.717 59.713
39217.898 54.720 59.714
39218.258 54.722 59.712
39218.625 54.722 59.710
39218.992 54.721 59.709
39219.359 54.720 59.710
39219.727 54.721 59.711
39220.094 54.722 59.711
39220.461 54.723 59.710
39220.828 54.722 59.708
39221.188 54.721 59.708
39221.555 54.719 59.710
39221.922 54.719 59.713
39222.289 54.720 59.716
39222.656 54.723 59.717
39223.023 54.726 59.717
39223.391 54.729 59.716
39223.758 54.730 59.714
39224.117 54.731 59.713
39224.484 54.731 59.711
39224.852 54.730 59.710
39225.219 54.729 59.710
39225.586 54.729 59.711
39225.953 54.729 59.711
39226.320 54.730 59.711
39226.688 54.730 59.710
39227.047 54.730 59.709
39227.414 54.728 59.709
39227.781 54.725 59.710
39228.148 54.724 59.712
39228.516 54.724 59.716
39228.883 54.725 59.718
39229.250 54.728 59.720
39229.617 54.730 59.720
39229.977 54.732 59.719
39230.344 54.734 59.718
39230.711 54.735 59.717
39231.078 54.737 59.716
39231.445 54.737 59.713
39231.812 54.737 59.711
39232.180 54.735 59.709
39232.547 54.732 59.709
39232.906 54.730 59.711
39233.273 54.729 59.714
39233.641 54.731 59.718
39234.008 54.735 59.720
39234.375 54.739 59.719
39234.742 54.741 59.716
39235.109 54.740 59.713
39235.477 54.737 59.712
39235.836 54.734 59.715
39236.203 54.734 59.719
39236.570 54.736 59.721
39236.938 54.740 59.722
39237.305 54.741 59.720
39237.672 54.741 59.718
39238.039 54.738 59.718
39238.406 54.737 59.720
39238.766 54.738 59.723
39239.133 54.741 59.724
39239.500 54.744 59.723
39239.867 54.746 59.720
39240.234 54.745 59.717
39240.602 54.743 59.716
39240.969 54.742 59.716
39241.336 54.743 59.717
39241.695 54.744 59.716
39242.062 54.745 59.714
39242.430 54.744 59.711
39242.797 54.741 59.710
39243.164 54.738 59.711
39243.531 54.737 59.715
39243.898 54.739 59.718
39244.266 54.742 59.720
39244.625 54.745 59.720
39244.992 54.747 59.719
39245.359 54.749 59.717
39245.727 54.749 59.717
39246.094 54.750 59.717
39246.461 54.751 59.717
39246.828 54.752 59.716
39247.195 54.752 59.716
39247.555 54.752 59.715
39247.922 54.752 59.715
39248.289 54.752 59.716
39248.656 54.752 59.717
39249.023 54.753 59.718
39249.391 54.755 59.718
39249.758 54.755 59.717
39250.125 54.755 59.716
39250.484 54.755 59.716
39250.852 54.754 59.715
39251.219 54.754 59.715
39251.586 54.753 59.715
39251.953 54.753 59.715
39252.320 54.752 59.715
39252.688 54.750 59.715
39253.055 54.749 59.717
39253.414 54.748 59.719
39253.781 54.750 59.722
39254.148 54.753 59.724
39254.516 54.756 59.724
39254.883 54.759 59.722
39255.250 54.761 59.718
39255.617 54.760 59.715
39255.984 54.757 59.714
39256.344 54.756 59.715
39256.711 54.755 59.717
39257.078 54.757 59.719
39257.445 54.759 59.719
39257.812 54.760 59.718
39258.180 54.760 59.718
39258.547 54.760 59.718
39258.914 54.759 59.719
39259.273 54.760 59.720
39259.641 54.761 59.721
39260.008 54.762 59.722
39260.375 54.763 59.722
39260.742 54.764 59.723
39261.109 54.765 59.724
39261.477 54.767 59.723
39261.844 54.768 59.722
39262.203 54.768 59.719
39262.570 54.766 59.718
39262.938 54.763 59.718
39263.305 54.761 59.722
39263.672 54.761 59.726
39264.039 54.765 59.728
39264.406 54.769 59.728
39264.773 54.772 59.725
39265.133 54.773 59.721
39265.500 54.772 59.718
39265.867 54.769 59.716
39266.234 54.767 59.717
39266.602 54.766 59.718
39266.969 54.767 59.720
39267.336 54.768 59.720
39267.703 54.769 59.720
39268.062 54.770 59.719
39268.430 54.770 59.717
39268.797 54.769 59.716
39269.164 54.767 59.717
39269.531 54.766 59.718
39269.898 54.765 59.721
39270.266 54.767 59.723
39270.633 54.769 59.725
39270.992 54.772 59.724
39271.359 54.774 59.723
39271.727 54.774 59.721
39272.094 54.774 59.720
39272.461 54.774 59.720
39272.828 54.774 59.719
39273.195 54.774 59.719
39273.562 54.775 59.719
39273.922 54.775 59.719
39274.289 54.775 59.719
39274.656 54.776 59.719
39275.023 54.776 59.718
39275.391 54.777 59.718
39275.758 54.777 59.718
39276.125 54.777 59.718
39276.492 54.778 59.719
39276.852 54.778 59.719
39277.219 54.779 59.718
39277.586 54.778 59.717
39277.953 54.776 59.717
39278.320 54.774 59.720
39278.688 54.774 59.724
39279.055 54.777 59.728
39279.422 54.781 59.730
39279.781 54.786 59.729
39280.148 54.788 59.725
39280.516 54.788 59.721
39280.883 54.785 59.719
39281.250 54.782 59.720
39281.617 54.780 59.723
39281.984 54.781 59.726
39282.352 54.784 59.728
39282.711 54.786 59.727
39283.078 54.787 59.726
39283.445 54.787 59.724
39283.812 54.787 59.724
39284.180 54.787 59.724
39284.547 54.788 59.725
39284.914 54.790 59.723
39285.281 54.791 59.721
39285.641 54.789 59.718
39286.008 54.787 59.717
39286.375 54.784 59.718
39286.742 54.783 59.721
39287.109 54.784 59.724
39287.477 54.786 59.726
39287.844 54.788 59.726
39288.211 54.790 59.725
39288.570 54.790 59.723
39288.938 54.789 59.723
39289.305 54.789 59.724
39289.672 54.789 59.726
39290.039 54.791 59.727
39290.406 54.793 59.727
39290.773 54.794 59.725
39291.141 54.795 59.724
39291.500 54.794 59.723
39291.867 54.794 59.723
39292.234 54.794 59.722
39292.602 54.794 59.722
39292.969 54.794 59.721
39293.336 54.793 59.721
39293.703 54.792 59.722
39294.070 54.792 59.724
39294.430 54.793 59.726
39294.797 54.795 59.727
39295.164 54.798 59.726
39295.531 54.800 59.725
39295.898 54.801 59.722
39296.266 54.800 59.721
39296.633 54.799 59.720
39297.000 54.798 59.721
39297.359 54.798 59.722
39297.727 54.799 59.723
39298.094 54.800 59.722
39298.461 54.800 59.721
39298.828 54.798 59.720
39299.195 54.795 59.721
39299.562 54.793 59.723
39299.930 54.793 59.727
39300.289 54.795 59.731
39300.656 54.798 59.733
39301.023 54.802 59.733
39301.391 54.804 59.730
39301.758 54.805 59.728
39302.125 54.804 59.726
39302.492 54.802 59.726
39302.859 54.802 59.727
39303.219 54.803 59.728
39303.586 54.805 59.728
39303.953 54.807 59.727
39304.320 54.808 59.724
39304.688 54.807 59.722
39305.055 54.806 59.720
39305.422 54.804 59.720
39305.789 54.802 59.721
39306.148 54.801 59.723
39306.516 54.801 59.725
39306.883 54.802 59.727
39307.250 54.803 59.728
39307.617 54.805 59.729
39307.984 54.807 59.728
39308.352 54.807 59.727
39308.719 54.807 59.726
39309.078 54.806 59.726
39309.445 54.805 59.727
39309.812 54.805 59.729
39310.180 54.806 59.731
39310.547 54.808 59.732
39310.914 54.810 59.731
39311.281 54.812 59.730
39311.648 54.812 59.728
39312.008 54.811 59.727
39312.375 54.810 59.727
39312.742 54.810 59.728
39313.109 54.811 59.729
39313.477 54.813 59.729
39313.844 54.815 59.728
39314.211 54.815 59.726
39314.578 54.815 59.725
39314.938 54.814 59.725
39315.305 54.813 59.726
39315.672 54.814 59.728
39316.039 54.816 59.730
39316.406 54.818 59.730
39316.773 54.820 59.729
39317.141 54.821 59.727
39317.508 54.820 59.725
39317.867 54.818 59.725
39318.234 54.816 59.727
39318.602 54.815 59.731
39318.969 54.816 59.734
39319.336 54.819 59.736
39319.703 54.822 59.736
39320.070 54.824 59.735
39320.438 54.825 59.733
39320.797 54.824 59.731
39321.164 54.822 59.730
39321.531 54.821 59.731
39321.898 54.820 59.732
39322.266 54.821 59.734
39322.633 54.822 59.735
39323.000 54.825 59.734
39323.367 54.826 59.732
39323.727 54.826 59.729
39324.094 54.825 59.727
39324.461 54.822 59.726
39324.828 54.819 59.727
39325.195 54.818 59.730
39325.562 54.818 59.733
39325.930 54.820 59.735
39326.297 54.823 59.735
39326.656 54.825 59.735
39327.023 54.826 59.735
39327.391 54.827 59.734
39327.758 54.829 59.733
39328.125 54.830 59.732
39328.492 54.831 59.730
39328.859 54.831 59.728
39329.227 54.830 59.726
39329.586 54.828 59.725
39329.953 54.826 59.726
39330.320 54.825 59.727
39330.688 54.824 59.728
39331.055 54.824 59.729
39331.422 54.824 59.730
39331.789 54.825 59.732
39332.156 54.826 59.733
39332.516 54.827 59.735
39332.883 54.829 59.735
39333.250 54.832 59.735
39333.617 54.834 59.734
39333.984 54.837 59.733
39334.352 54.838 59.730
39334.719 54.838 59.728
39335.086 54.836 59.726
39335.445 54.834 59.726
39335.812 54.832 59.728
39336.180 54.832 59.732
39336.547 54.834 59.735
39336.914 54.838 59.737
39337.281 54.842 59.736
39337.648 54.844 59.734
39338.016 54.844 59.732
39338.375 54.843 59.731
39338.742 54.842 59.732
39339.109 54.841 59.733
39339.477 54.842 59.734
39339.844 54.842 59.734
39340.211 54.842 59.735
39340.578 54.842 59.735
39340.945 54.842 59.736
39341.305 54.844 59.736
39341.672 54.845 59.736
39342.039 54.846 59.733
