* Measurement data measured by REW V5,19
* Source: ASIO ASIO E-MU 0404 | USB, Analog IN B
* Format: 1M Log Swept Sine, 1 sweep at -10,0 dBFS, at 96000 Hz
* Dated: 25.2.2020 15:22:02
* Sense Resistor: 119.8
* Lead resistance: 0.000
* Lead resistance: 0.000
* Calibration factor: 1.0000
* Note: impedanca tweeter
* Measurement: nov zvocnik
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 2.1972656 Hz
*
* Freq(Hz) Z(Ohms) Phase(degrees)
35381.836 9.510 35.131
35382.203 9.511 35.127
35382.570 9.511 35.124
35382.938 9.511 35.126
35383.297 9.511 35.129
35383.664 9.512 35.130
35384.031 9.513 35.127
35384.398 9.513 35.121
35384.766 9.512 35.118
35385.133 9.511 35.120
35385.500 9.510 35.127
35385.867 9.510 35.135
35386.227 9.511 35.139
35386.594 9.512 35.138
35386.961 9.512 35.133
35387.328 9.511 35.129
35387.695 9.510 35.127
35388.062 9.509 35.128
35388.430 9.509 35.130
35388.797 9.509 35.129
35389.156 9.508 35.127
35389.523 9.508 35.126
35389.891 9.507 35.125
35390.258 9.507 35.125
35390.625 9.507 35.126
35390.992 9.507 35.126
35391.359 9.507 35.127
35391.727 9.507 35.129
35392.086 9.508 35.130
35392.453 9.509 35.130
35392.820 9.509 35.127
35393.188 9.510 35.122
35393.555 9.510 35.117
35393.922 9.509 35.116
35394.289 9.509 35.120
35394.656 9.509 35.128
35395.016 9.509 35.135
35395.383 9.511 35.139
35395.750 9.512 35.140
35396.117 9.513 35.139
35396.484 9.513 35.137
35396.852 9.513 35.136
35397.219 9.513 35.136
35397.586 9.513 35.134
35397.945 9.513 35.132
35398.312 9.513 35.128
35398.680 9.512 35.127
35399.047 9.511 35.128
35399.414 9.511 35.132
35399.781 9.511 35.137
35400.148 9.511 35.141
35400.516 9.512 35.142
35400.875 9.512 35.141
35401.242 9.513 35.138
35401.609 9.513 35.136
35401.977 9.513 35.135
35402.344 9.513 35.135
35402.711 9.513 35.135
35403.078 9.513 35.135
35403.445 9.513 35.136
35403.805 9.512 35.138
35404.172 9.513 35.140
35404.539 9.513 35.142
35404.906 9.514 35.143
35405.273 9.514 35.141
35405.641 9.514 35.138
35406.008 9.514 35.133
35406.375 9.513 35.130
35406.734 9.512 35.129
35407.102 9.511 35.133
35407.469 9.510 35.141
35407.836 9.511 35.151
35408.203 9.512 35.157
35408.570 9.514 35.156
35408.938 9.516 35.147
35409.305 9.516 35.134
35409.664 9.514 35.127
35410.031 9.512 35.128
35410.398 9.511 35.139
35410.766 9.511 35.151
35411.133 9.513 35.159
35411.500 9.515 35.159
35411.867 9.516 35.153
35412.234 9.516 35.147
35412.594 9.516 35.144
35412.961 9.517 35.141
35413.328 9.517 35.135
35413.695 9.516 35.127
35414.062 9.515 35.120
35414.430 9.512 35.120
35414.797 9.510 35.129
35415.164 9.510 35.143
35415.523 9.511 35.154
35415.891 9.513 35.155
35416.258 9.514 35.147
35416.625 9.514 35.136
35416.992 9.513 35.129
35417.359 9.511 35.130
35417.727 9.510 35.137
35418.094 9.511 35.144
35418.453 9.512 35.147
35418.820 9.514 35.145
35419.188 9.514 35.140
35419.555 9.515 35.135
35419.922 9.515 35.133
35420.289 9.515 35.135
35420.656 9.515 35.138
35421.023 9.516 35.141
35421.383 9.517 35.142
35421.750 9.518 35.140
35422.117 9.519 35.135
35422.484 9.518 35.129
35422.852 9.517 35.127
35423.219 9.516 35.130
35423.586 9.515 35.138
35423.953 9.515 35.147
35424.312 9.516 35.153
35424.680 9.516 35.156
35425.047 9.516 35.156
35425.414 9.516 35.155
35425.781 9.516 35.155
35426.148 9.516 35.157
35426.516 9.515 35.158
35426.883 9.515 35.159
35427.242 9.515 35.158
35427.609 9.515 35.157
35427.977 9.515 35.157
35428.344 9.515 35.158
35428.711 9.515 35.157
35429.078 9.516 35.156
35429.445 9.516 35.152
35429.812 9.516 35.148
35430.172 9.516 35.142
35430.539 9.516 35.137
35430.906 9.515 35.134
35431.273 9.515 35.133
35431.641 9.514 35.136
35432.008 9.514 35.139
35432.375 9.514 35.143
35432.742 9.515 35.145
35433.102 9.516 35.145
35433.469 9.517 35.142
35433.836 9.517 35.136
35434.203 9.517 35.130
35434.570 9.517 35.124
35434.938 9.516 35.122
35435.305 9.514 35.125
35435.672 9.514 35.131
35436.031 9.514 35.137
35436.398 9.515 35.141
35436.766 9.516 35.139
35437.133 9.517 35.133
35437.500 9.516 35.127
35437.867 9.515 35.126
35438.234 9.514 35.133
35438.602 9.514 35.146
35438.961 9.516 35.156
35439.328 9.519 35.160
35439.695 9.521 35.154
35440.062 9.522 35.141
35440.430 9.522 35.129
35440.797 9.520 35.124
35441.164 9.519 35.128
35441.531 9.518 35.136
35441.891 9.519 35.143
35442.258 9.520 35.145
35442.625 9.521 35.142
35442.992 9.520 35.138
35443.359 9.519 35.137
35443.727 9.518 35.144
35444.094 9.518 35.153
35444.461 9.519 35.162
35444.820 9.520 35.165
35445.188 9.521 35.163
35445.555 9.522 35.157
35445.922 9.521 35.153
35446.289 9.521 35.151
35446.656 9.521 35.150
35447.023 9.520 35.148
35447.391 9.520 35.145
35447.750 9.519 35.142
35448.117 9.519 35.141
35448.484 9.518 35.143
35448.852 9.517 35.145
35449.219 9.517 35.147
35449.586 9.517 35.147
35449.953 9.516 35.148
35450.320 9.515 35.150
35450.680 9.515 35.155
35451.047 9.515 35.161
35451.414 9.516 35.165
35451.781 9.517 35.165
35452.148 9.517 35.162
35452.516 9.517 35.159
35452.883 9.517 35.157
35453.250 9.517 35.154
35453.609 9.517 35.151
35453.977 9.516 35.148
35454.344 9.515 35.147
35454.711 9.514 35.149
35455.078 9.514 35.156
35455.445 9.514 35.164
35455.812 9.516 35.169
35456.180 9.518 35.166
35456.539 9.519 35.158
35456.906 9.519 35.147
35457.273 9.519 35.138
35457.641 9.518 35.136
35458.008 9.517 35.138
35458.375 9.517 35.142
35458.742 9.518 35.144
35459.109 9.518 35.143
35459.469 9.519 35.141
35459.836 9.519 35.137
35460.203 9.519 35.137
35460.570 9.519 35.139
35460.938 9.519 35.144
35461.305 9.519 35.150
35461.672 9.521 35.153
35462.039 9.522 35.152
35462.398 9.523 35.147
35462.766 9.523 35.142
35463.133 9.522 35.140
35463.500 9.521 35.142
35463.867 9.521 35.148
35464.234 9.521 35.154
35464.602 9.522 35.157
35464.969 9.523 35.155
35465.328 9.523 35.151
35465.695 9.523 35.146
35466.062 9.521 35.145
35466.430 9.520 35.148
35466.797 9.519 35.154
35467.164 9.519 35.162
35467.531 9.519 35.170
35467.898 9.520 35.175
35468.258 9.521 35.178
35468.625 9.522 35.178
35468.992 9.523 35.173
35469.359 9.524 35.165
35469.727 9.524 35.154
35470.094 9.522 35.145
35470.461 9.521 35.141
35470.828 9.519 35.144
35471.188 9.518 35.152
35471.555 9.519 35.161
35471.922 9.520 35.165
35472.289 9.521 35.162
35472.656 9.521 35.156
35473.023 9.521 35.151
35473.391 9.520 35.152
35473.758 9.520 35.158
35474.117 9.521 35.164
35474.484 9.522 35.166
35474.852 9.524 35.160
35475.219 9.524 35.151
35475.586 9.523 35.143
35475.953 9.521 35.143
35476.320 9.519 35.150
35476.688 9.519 35.162
35477.047 9.519 35.173
35477.414 9.520 35.181
35477.781 9.521 35.184
35478.148 9.522 35.185
35478.516 9.523 35.185
35478.883 9.524 35.183
35479.250 9.524 35.180
35479.617 9.525 35.175
35479.977 9.524 35.169
35480.344 9.524 35.163
35480.711 9.523 35.160
35481.078 9.522 35.159
35481.445 9.521 35.159
35481.812 9.520 35.160
35482.180 9.520 35.161
35482.547 9.519 35.163
35482.906 9.519 35.165
35483.273 9.519 35.167
35483.641 9.519 35.170
35484.008 9.520 35.172
35484.375 9.521 35.173
35484.742 9.522 35.172
35485.109 9.523 35.170
35485.477 9.524 35.166
35485.836 9.524 35.161
35486.203 9.524 35.157
35486.570 9.524 35.153
35486.938 9.524 35.151
35487.305 9.524 35.152
35487.672 9.523 35.155
35488.039 9.523 35.161
35488.406 9.524 35.166
35488.766 9.525 35.170
35489.133 9.526 35.170
35489.500 9.528 35.166
35489.867 9.528 35.157
35490.234 9.528 35.148
35490.602 9.527 35.142
35490.969 9.525 35.140
35491.336 9.524 35.141
35491.695 9.524 35.144
35492.062 9.523 35.146
35492.430 9.523 35.147
35492.797 9.522 35.147
35493.164 9.522 35.149
35493.531 9.521 35.153
35493.898 9.521 35.158
35494.266 9.521 35.162
35494.625 9.522 35.163
35494.992 9.523 35.162
35495.359 9.524 35.158
35495.727 9.524 35.154
35496.094 9.524 35.149
35496.461 9.524 35.145
35496.828 9.523 35.144
35497.195 9.522 35.145
35497.555 9.522 35.150
35497.922 9.522 35.156
35498.289 9.523 35.162
35498.656 9.524 35.165
35499.023 9.525 35.164
35499.391 9.526 35.160
35499.758 9.526 35.158
35500.125 9.525 35.158
35500.484 9.525 35.160
35500.852 9.526 35.162
35501.219 9.526 35.162
35501.586 9.526 35.161
35501.953 9.525 35.160
35502.320 9.525 35.162
35502.688 9.524 35.167
35503.055 9.524 35.171
35503.414 9.524 35.174
35503.781 9.524 35.177
35504.148 9.523 35.180
35504.516 9.523 35.186
35504.883 9.523 35.192
35505.250 9.525 35.195
35505.617 9.526 35.192
35505.984 9.526 35.183
35506.344 9.526 35.174
35506.711 9.524 35.171
35507.078 9.523 35.174
35507.445 9.523 35.182
35507.812 9.524 35.186
35508.180 9.525 35.184
35508.547 9.526 35.175
35508.914 9.526 35.165
35509.273 9.524 35.161
35509.641 9.523 35.163
35510.008 9.523 35.169
35510.375 9.524 35.174
35510.742 9.525 35.173
35511.109 9.526 35.167
35511.477 9.526 35.161
35511.844 9.526 35.157
35512.203 9.526 35.156
35512.570 9.525 35.158
35512.938 9.526 35.159
35513.305 9.526 35.157
35513.672 9.527 35.153
35514.039 9.526 35.150
35514.406 9.525 35.149
35514.773 9.525 35.152
35515.133 9.525 35.157
35515.500 9.525 35.161
35515.867 9.525 35.163
35516.234 9.525 35.164
35516.602 9.525 35.167
35516.969 9.525 35.171
35517.336 9.526 35.178
35517.703 9.527 35.184
35518.062 9.529 35.184
35518.430 9.531 35.177
35518.797 9.531 35.166
35519.164 9.531 35.156
35519.531 9.529 35.152
35519.898 9.528 35.155
35520.266 9.527 35.162
35520.633 9.526 35.171
35520.992 9.527 35.178
35521.359 9.527 35.182
35521.727 9.528 35.184
35522.094 9.528 35.185
35522.461 9.528 35.184
35522.828 9.528 35.184
35523.195 9.528 35.184
35523.562 9.528 35.185
35523.922 9.527 35.188
35524.289 9.528 35.191
35524.656 9.528 35.192
35525.023 9.529 35.189
35525.391 9.529 35.184
35525.758 9.529 35.177
35526.125 9.528 35.173
35526.492 9.527 35.172
35526.852 9.527 35.173
35527.219 9.527 35.175
35527.586 9.527 35.176
35527.953 9.527 35.177
35528.320 9.527 35.178
35528.688 9.527 35.181
35529.055 9.528 35.185
35529.422 9.529 35.187
35529.781 9.531 35.184
35530.148 9.532 35.178
35530.516 9.532 35.169
35530.883 9.531 35.162
35531.250 9.529 35.160
35531.617 9.527 35.166
35531.984 9.527 35.177
35532.352 9.527 35.189
35532.711 9.528 35.198
35533.078 9.530 35.199
35533.445 9.532 35.194
35533.812 9.532 35.183
35534.180 9.531 35.173
35534.547 9.530 35.168
35534.914 9.528 35.170
35535.281 9.527 35.176
35535.641 9.527 35.183
35536.008 9.528 35.185
35536.375 9.529 35.181
35536.742 9.529 35.173
35537.109 9.528 35.165
35537.477 9.527 35.164
35537.844 9.526 35.169
35538.211 9.526 35.178
35538.570 9.528 35.183
35538.938 9.530 35.181
35539.305 9.531 35.171
35539.672 9.531 35.160
35540.039 9.530 35.154
35540.406 9.528 35.158
35540.773 9.528 35.169
35541.141 9.529 35.180
35541.500 9.532 35.181
35541.867 9.533 35.172
35542.234 9.533 35.159
35542.602 9.531 35.151
35542.969 9.528 35.155
35543.336 9.526 35.172
35543.703 9.526 35.192
35544.070 9.528 35.206
35544.430 9.531 35.206
35544.797 9.532 35.195
35545.164 9.532 35.183
35545.531 9.530 35.177
35545.898 9.529 35.180
35546.266 9.528 35.187
35546.633 9.529 35.190
35547.000 9.529 35.187
35547.359 9.530 35.180
35547.727 9.529 35.174
35548.094 9.528 35.173
35548.461 9.527 35.177
35548.828 9.527 35.180
35549.195 9.528 35.179
35549.562 9.529 35.172
35549.930 9.529 35.164
35550.289 9.528 35.158
35550.656 9.527 35.159
35551.023 9.526 35.165
35551.391 9.527 35.173
35551.758 9.528 35.179
35552.125 9.530 35.180
35552.492 9.531 35.176
35552.859 9.531 35.170
35553.219 9.531 35.166
35553.586 9.530 35.165
35553.953 9.530 35.170
35554.320 9.530 35.178
35554.688 9.531 35.185
35555.055 9.532 35.186
35555.422 9.533 35.181
35555.789 9.534 35.173
35556.148 9.533 35.167
35556.516 9.532 35.166
35556.883 9.531 35.169
35557.250 9.531 35.172
35557.617 9.531 35.172
35557.984 9.531 35.169
35558.352 9.530 35.166
35558.719 9.529 35.168
35559.078 9.528 35.174
35559.445 9.528 35.183
35559.812 9.529 35.189
35560.180 9.531 35.189
35560.547 9.532 35.183
35560.914 9.533 35.175
35561.281 9.533 35.169
35561.648 9.532 35.167
35562.008 9.531 35.170
35562.375 9.531 35.174
35562.742 9.532 35.178
35563.109 9.533 35.181
35563.477 9.534 35.181
35563.844 9.534 35.180
35564.211 9.535 35.178
35564.578 9.535 35.175
35564.938 9.535 35.173
35565.305 9.534 35.172
35565.672 9.534 35.172
35566.039 9.533 35.173
35566.406 9.532 35.178
35566.773 9.532 35.184
35567.141 9.532 35.191
35567.508 9.533 35.196
35567.867 9.534 35.196
35568.234 9.534 35.191
35568.602 9.534 35.184
35568.969 9.533 35.179
35569.336 9.532 35.179
35569.703 9.531 35.183
35570.070 9.532 35.188
35570.438 9.532 35.190
35570.797 9.533 35.187
35571.164 9.533 35.183
35571.531 9.532 35.180
35571.898 9.532 35.182
35572.266 9.532 35.187
35572.633 9.533 35.190
35573.000 9.534 35.188
35573.367 9.535 35.181
35573.727 9.535 35.173
35574.094 9.534 35.167
35574.461 9.533 35.166
35574.828 9.532 35.170
35575.195 9.532 35.174
35575.562 9.532 35.177
35575.930 9.532 35.179
35576.297 9.532 35.181
35576.656 9.531 35.186
35577.023 9.531 35.194
35577.391 9.532 35.202
35577.758 9.534 35.205
35578.125 9.535 35.202
35578.492 9.536 35.195
35578.859 9.536 35.187
35579.227 9.536 35.181
35579.586 9.534 35.178
35579.953 9.533 35.179
35580.320 9.532 35.183
35580.688 9.532 35.188
35581.055 9.532 35.194
35581.422 9.532 35.199
35581.789 9.533 35.202
35582.156 9.534 35.201
35582.516 9.534 35.197
35582.883 9.534 35.194
35583.250 9.534 35.192
35583.617 9.533 35.194
35583.984 9.533 35.198
35584.352 9.534 35.202
35584.719 9.535 35.203
35585.086 9.536 35.201
35585.445 9.536 35.196
35585.812 9.537 35.190
35586.180 9.536 35.184
35586.547 9.536 35.181
35586.914 9.535 35.180
35587.281 9.535 35.182
35587.648 9.534 35.185
35588.016 9.534 35.188
35588.375 9.534 35.191
35588.742 9.534 35.193
35589.109 9.534 35.196
35589.477 9.534 35.200
35589.844 9.535 35.204
35590.211 9.536 35.206
35590.578 9.536 35.205
35590.945 9.537 35.201
35591.305 9.536 35.198
35591.672 9.536 35.198
35592.039 9.535 35.200
35592.406 9.536 35.203
35592.773 9.536 35.202
35593.141 9.536 35.198
35593.508 9.536 35.193
35593.875 9.535 35.193
35594.234 9.534 35.196
35594.602 9.534 35.201
35594.969 9.535 35.204
35595.336 9.536 35.203
35595.703 9.536 35.198
35596.070 9.536 35.194
35596.438 9.536 35.194
35596.805 9.536 35.196
35597.164 9.537 35.198
35597.531 9.537 35.196
35597.898 9.538 35.191
35598.266 9.537 35.187
35598.633 9.536 35.188
35599.000 9.535 35.194
35599.367 9.536 35.202
35599.734 9.537 35.207
35600.094 9.538 35.206
35600.461 9.539 35.199
35600.828 9.539 35.191
35601.195 9.538 35.185
35601.562 9.536 35.186
35601.930 9.535 35.191
35602.297 9.535 35.199
35602.664 9.536 35.203
35603.023 9.537 35.201
35603.391 9.537 35.195
35603.758 9.537 35.188
35604.125 9.536 35.184
35604.492 9.534 35.185
35604.859 9.534 35.189
35605.227 9.534 35.193
35605.594 9.534 35.195
35605.953 9.534 35.196
35606.320 9.534 35.197
35606.688 9.534 35.201
35607.055 9.534 35.206
35607.422 9.535 35.207
35607.789 9.536 35.204
35608.156 9.537 35.198
35608.523 9.536 35.192
35608.883 9.535 35.191
35609.250 9.535 35.195
35609.617 9.535 35.200
35609.984 9.536 35.201
35610.352 9.537 35.196
35610.719 9.536 35.189
35611.086 9.535 35.185
35611.453 9.534 35.188
35611.812 9.533 35.196
35612.180 9.534 35.203
35612.547 9.535 35.205
35612.914 9.536 35.199
35613.281 9.536 35.192
35613.648 9.536 35.188
35614.016 9.535 35.189
35614.383 9.536 35.192
35614.742 9.537 35.192
35615.109 9.538 35.186
35615.477 9.538 35.177
35615.844 9.537 35.169
35616.211 9.536 35.168
35616.578 9.534 35.173
35616.945 9.534 35.181
35617.312 9.534 35.191
35617.672 9.535 35.198
35618.039 9.536 35.204
35618.406 9.538 35.206
35618.773 9.539 35.206
35619.141 9.540 35.202
35619.508 9.540 35.198
35619.875 9.540 35.195
35620.242 9.539 35.196
35620.602 9.539 35.201
35620.969 9.539 35.206
35621.336 9.539 35.209
35621.703 9.540 35.208
35622.070 9.540 35.206
35622.438 9.539 35.205
35622.805 9.539 35.206
35623.172 9.539 35.209
35623.531 9.540 35.210
35623.898 9.540 35.207
35624.266 9.540 35.200
35624.633 9.539 35.193
35625.000 9.538 35.191
35625.367 9.536 35.195
35625.734 9.536 35.203
35626.102 9.536 35.210
35626.461 9.537 35.213
35626.828 9.539 35.211
35627.195 9.539 35.206
35627.562 9.539 35.200
35627.930 9.539 35.197
35628.297 9.538 35.197
35628.664 9.538 35.200
35629.031 9.538 35.205
35629.391 9.539 35.208
35629.758 9.540 35.209
35630.125 9.541 35.207
35630.492 9.542 35.203
35630.859 9.542 35.198
35631.227 9.542 35.192
35631.594 9.542 35.187
35631.961 9.541 35.184
35632.320 9.540 35.185
35632.688 9.539 35.191
35633.055 9.539 35.198
35633.422 9.540 35.203
35633.789 9.541 35.203
35634.156 9.542 35.197
35634.523 9.541 35.189
35634.891 9.540 35.187
35635.250 9.538 35.192
35635.617 9.537 35.203
35635.984 9.538 35.214
35636.352 9.540 35.218
35636.719 9.542 35.213
35637.086 9.542 35.204
35637.453 9.541 35.196
35637.820 9.540 35.194
35638.180 9.539 35.197
35638.547 9.539 35.201
35638.914 9.539 35.202
35639.281 9.540 35.200
35639.648 9.540 35.197
35640.016 9.539 35.196
35640.383 9.538 35.198
35640.750 9.538 35.202
35641.109 9.538 35.206
35641.477 9.539 35.209
35641.844 9.540 35.209
35642.211 9.541 35.208
35642.578 9.541 35.205
35642.945 9.541 35.201
35643.312 9.541 35.198
35643.680 9.541 35.197
35644.039 9.540 35.198
35644.406 9.540 35.202
35644.773 9.540 35.206
35645.141 9.541 35.209
35645.508 9.542 35.210
35645.875 9.543 35.207
35646.242 9.543 35.202
35646.609 9.542 35.198
35646.969 9.542 35.196
35647.336 9.541 35.197
35647.703 9.540 35.200
35648.070 9.540 35.204
35648.438 9.540 35.207
35648.805 9.541 35.207
35649.172 9.541 35.203
35649.539 9.541 35.198
35649.898 9.540 35.194
35650.266 9.539 35.194
35650.633 9.538 35.199
35651.000 9.538 35.205
35651.367 9.539 35.211
35651.734 9.541 35.215
35652.102 9.542 35.214
35652.469 9.544 35.208
35652.828 9.545 35.198
35653.195 9.545 35.186
35653.562 9.544 35.176
35653.930 9.542 35.172
35654.297 9.540 35.177
35654.664 9.539 35.191
35655.031 9.540 35.208
35655.398 9.543 35.219
35655.758 9.545 35.219
35656.125 9.548 35.208
35656.492 9.548 35.192
35656.859 9.546 35.181
35657.227 9.544 35.180
35657.594 9.542 35.187
35657.961 9.542 35.197
35658.328 9.542 35.203
35658.688 9.543 35.204
35659.055 9.543 35.201
35659.422 9.542 35.199
35659.789 9.541 35.200
35660.156 9.541 35.206
35660.523 9.541 35.213
35660.891 9.542 35.217
35661.258 9.543 35.216
35661.617 9.544 35.210
35661.984 9.544 35.202
35662.352 9.544 35.195
35662.719 9.543 35.193
35663.086 9.542 35.197
35663.453 9.542 35.205
35663.820 9.543 35.212
35664.188 9.545 35.214
35664.547 9.547 35.210
35664.914 9.547 35.201
35665.281 9.547 35.193
35665.648 9.545 35.191
35666.016 9.544 35.197
35666.383 9.544 35.206
35666.750 9.544 35.214
35667.117 9.545 35.216
35667.477 9.546 35.215
35667.844 9.546 35.211
35668.211 9.545 35.210
35668.578 9.544 35.212
35668.945 9.544 35.215
35669.312 9.544 35.218
35669.680 9.545 35.218
35670.047 9.545 35.214
35670.406 9.545 35.208
35670.773 9.545 35.200
35671.141 9.544 35.194
35671.508 9.542 35.191
35671.875 9.541 35.194
35672.242 9.540 35.202
35672.609 9.541 35.211
35672.977 9.543 35.215
35673.336 9.545 35.212
35673.703 9.546 35.202
35674.070 9.546 35.190
35674.438 9.545 35.183
35674.805 9.543 35.184
35675.172 9.543 35.192
35675.539 9.543 35.202
35675.906 9.545 35.206
35676.266 9.547 35.203
35676.633 9.547 35.195
35677.000 9.547 35.187
35677.367 9.545 35.185
35677.734 9.544 35.190
35678.102 9.543 35.199
35678.469 9.544 35.208
35678.836 9.545 35.214
35679.195 9.546 35.215
35679.562 9.547 35.213
35679.930 9.547 35.209
35680.297 9.547 35.206
35680.664 9.547 35.204
35681.031 9.546 35.204
35681.398 9.546 35.205
35681.766 9.546 35.208
35682.125 9.546 35.212
35682.492 9.547 35.213
35682.859 9.548 35.211
35683.227 9.548 35.205
35683.594 9.548 35.198
35683.961 9.547 35.193
35684.328 9.546 35.192
35684.695 9.545 35.196
35685.055 9.545 35.203
35685.422 9.545 35.208
35685.789 9.546 35.210
35686.156 9.547 35.209
35686.523 9.547 35.206
35686.891 9.547 35.205
35687.258 9.547 35.207
35687.625 9.547 35.212
35687.984 9.548 35.215
35688.352 9.550 35.213
35688.719 9.551 35.204
35689.086 9.551 35.192
35689.453 9.549 35.181
35689.820 9.547 35.179
35690.188 9.544 35.188
35690.555 9.543 35.205
35690.914 9.544 35.223
35691.281 9.546 35.235
35691.648 9.549 35.236
35692.016 9.550 35.228
35692.383 9.551 35.216
35692.750 9.550 35.207
35693.117 9.548 35.205
35693.484 9.547 35.209
35693.844 9.547 35.213
35694.211 9.547 35.214
35694.578 9.547 35.211
35694.945 9.546 35.207
35695.312 9.545 35.207
35695.680 9.544 35.213
35696.047 9.544 35.222
35696.414 9.545 35.229
35696.773 9.547 35.227
35697.141 9.548 35.217
35697.508 9.548 35.205
35697.875 9.546 35.199
35698.242 9.544 35.205
35698.609 9.544 35.218
35698.977 9.545 35.231
35699.344 9.548 35.234
35699.703 9.550 35.227
35700.070 9.550 35.215
35700.438 9.549 35.209
35700.805 9.548 35.212
35701.172 9.547 35.223
35701.539 9.549 35.233
35701.906 9.551 35.233
35702.273 9.552 35.225
35702.633 9.551 35.215
35703.000 9.549 35.212
35703.367 9.548 35.218
35703.734 9.548 35.229
35704.102 9.549 35.235
35704.469 9.551 35.232
35704.836 9.551 35.221
35705.203 9.550 35.210
35705.562 9.549 35.206
35705.930 9.547 35.212
35706.297 9.547 35.221
35706.664 9.549 35.225
35707.031 9.551 35.219
35707.398 9.553 35.204
35707.766 9.552 35.187
35708.133 9.550 35.175
35708.492 9.548 35.174
35708.859 9.547 35.182
35709.227 9.546 35.193
35709.594 9.547 35.202
35709.961 9.549 35.205
35710.328 9.550 35.203
35710.695 9.551 35.200
35711.062 9.551 35.199
35711.422 9.550 35.202
35711.789 9.550 35.206
35712.156 9.551 35.212
35712.523 9.551 35.216
35712.891 9.552 35.217
35713.258 9.552 35.217
35713.625 9.553 35.217
35713.992 9.553 35.217
35714.352 9.553 35.216
35714.719 9.552 35.214
35715.086 9.552 35.213
35715.453 9.551 35.211
35715.820 9.550 35.212
35716.188 9.549 35.216
35716.555 9.549 35.222
35716.922 9.549 35.226
35717.281 9.550 35.226
35717.648 9.550 35.222
35718.016 9.550 35.216
35718.383 9.550 35.212
35718.750 9.549 35.213
35719.117 9.548 35.218
35719.484 9.549 35.225
35719.852 9.550 35.227
35720.211 9.551 35.223
35720.578 9.552 35.214
35720.945 9.551 35.205
35721.312 9.550 35.202
35721.680 9.548 35.207
35722.047 9.548 35.217
35722.414 9.549 35.225
35722.781 9.550 35.228
35723.141 9.552 35.225
35723.508 9.552 35.219
35723.875 9.552 35.214
35724.242 9.552 35.211
35724.609 9.551 35.211
35724.977 9.551 35.211
35725.344 9.551 35.212
35725.711 9.550 35.214
35726.070 9.550 35.216
35726.438 9.551 35.218
35726.805 9.551 35.218
35727.172 9.552 35.215
35727.539 9.552 35.209
35727.906 9.552 35.203
35728.273 9.551 35.199
35728.641 9.550 35.199
35729.000 9.549 35.204
35729.367 9.549 35.210
35729.734 9.549 35.216
35730.102 9.550 35.219
35730.469 9.551 35.219
35730.836 9.552 35.217
35731.203 9.552 35.214
35731.570 9.552 35.212
35731.930 9.552 35.212
35732.297 9.551 35.215
35732.664 9.552 35.218
35733.031 9.552 35.221
35733.398 9.553 35.221
35733.766 9.554 35.218
35734.133 9.554 35.213
35734.500 9.554 35.208
35734.859 9.553 35.207
35735.227 9.553 35.208
35735.594 9.553 35.211
35735.961 9.553 35.212
35736.328 9.553 35.212
35736.695 9.553 35.210
35737.062 9.552 35.210
35737.430 9.552 35.212
35737.789 9.552 35.217
35738.156 9.552 35.221
35738.523 9.553 35.222
35738.891 9.554 35.218
35739.258 9.554 35.210
35739.625 9.553 35.204
35739.992 9.552 35.204
35740.359 9.550 35.212
35740.719 9.550 35.223
35741.086 9.551 35.233
35741.453 9.553 35.235
35741.820 9.555 35.229
35742.188 9.555 35.222
35742.555 9.554 35.218
35742.922 9.553 35.221
35743.289 9.552 35.230
35743.648 9.553 35.237
35744.016 9.555 35.238
35744.383 9.556 35.230
35744.750 9.555 35.221
35745.117 9.553 35.216
35745.484 9.551 35.222
35745.852 9.550 35.236
35746.219 9.550 35.251
35746.578 9.552 35.260
35746.945 9.554 35.260
35747.312 9.556 35.251
35747.680 9.556 35.238
35748.047 9.555 35.228
35748.414 9.554 35.222
35748.781 9.552 35.223
35749.148 9.551 35.228
35749.508 9.552 35.232
35749.875 9.552 35.232
35750.242 9.553 35.227
35750.609 9.553 35.219
35750.977 9.552 35.213
35751.344 9.551 35.212
35751.711 9.550 35.217
35752.078 9.550 35.225
35752.438 9.551 35.231
35752.805 9.552 35.233
35753.172 9.554 35.230
35753.539 9.555 35.226
35753.906 9.555 35.221
35754.273 9.555 35.218
35754.641 9.555 35.217
35755.008 9.555 35.216
35755.367 9.555 35.217
35755.734 9.555 35.221
35756.102 9.555 35.225
35756.469 9.555 35.230
35756.836 9.555 35.234
35757.203 9.556 35.234
35757.570 9.556 35.234
35757.938 9.555 35.236
35758.297 9.555 35.240
35758.664 9.555 35.246
35759.031 9.556 35.250
35759.398 9.557 35.249
35759.766 9.558 35.243
35760.133 9.558 35.236
35760.500 9.557 35.231
35760.867 9.555 35.232
35761.227 9.555 35.236
35761.594 9.554 35.242
35761.961 9.555 35.246
35762.328 9.556 35.247
35762.695 9.557 35.244
35763.062 9.557 35.240
35763.430 9.557 35.235
35763.797 9.556 35.232
35764.156 9.556 35.232
35764.523 9.555 35.236
35764.891 9.555 35.242
35765.258 9.556 35.246
35765.625 9.557 35.245
35765.992 9.558 35.239
35766.359 9.557 35.230
35766.727 9.556 35.223
35767.086 9.554 35.223
35767.453 9.552 35.231
35767.820 9.551 35.244
35768.188 9.552 35.257
