* Measurement data measured by REW V5,19
* Source: ASIO ASIO E-MU 0404 | USB, Analog IN B
* Format: 1M Log Swept Sine, 1 sweep at -10,0 dBFS  Using a loopback as a timing reference
* Dated: 25.2.2020 14:46:41
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay 1,698±0,005 ms (582 mm, 1,91 ft) Mikrofon na sredini, samo bass
* Measurement: nov zv
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 2.1972656 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
22203.736 25.850 -124.098
22204.102 27.494 -109.289
22204.467 29.742 -108.645
22204.834 31.220 -115.980
22205.201 31.813 -126.125
22205.566 31.650 -136.219
22205.932 30.896 -144.355
22206.299 29.806 -148.844
22206.666 28.823 -148.941
22207.031 28.389 -146.633
22207.396 28.474 -145.418
22207.764 28.661 -146.602
22208.131 28.631 -148.910
22208.496 28.340 -150.270
22208.861 27.987 -149.129
22209.229 27.926 -145.609
22209.596 28.357 -142.113
22209.961 29.076 -141.109
22210.326 29.724 -143.016
22210.693 30.059 -146.902
22211.061 29.973 -151.484
22211.426 29.454 -155.520
22211.791 28.547 -157.867
22212.158 27.362 -157.375
22212.525 26.144 -153.070
22212.891 25.287 -145.047
22213.256 25.174 -135.660
22213.623 25.793 -128.973
22213.990 26.680 -127.617
22214.355 27.326 -131.438
22214.721 27.391 -139.055
22215.088 26.589 -148.770
22215.455 24.557 -157.738
22215.820 20.759 -158.113
22216.186 17.295 -124.191
22216.553 21.659 -95.438
22216.920 25.706 -101.102
22217.285 27.951 -116.531
22217.650 28.887 -135.031
22218.018 28.678 -154.340
22218.385 27.213 -172.441
22218.750 24.076 174.699
22219.115 18.780 -176.258
22219.482 19.375 -129.035
22219.850 24.280 -124.160
22220.215 26.830 -136.637
22220.580 27.581 -152.340
22220.947 26.777 -166.895
22221.314 24.351 -174.703
22221.680 21.174 -161.949
22222.045 22.433 -134.566
22222.412 25.869 -132.898
22222.779 27.855 -145.750
22223.145 28.276 -163.828
22223.510 27.110 175.332
22223.877 23.695 151.188
22224.244 14.711 110.367
22224.609 17.411 -38.012
22224.975 25.106 -71.258
22225.342 28.517 -93.531
22225.709 30.125 -112.453
22226.074 30.627 -128.273
22226.439 30.387 -140.266
22226.807 29.762 -147.328
22227.174 29.263 -149.363
22227.539 29.300 -149.066
22227.904 29.759 -149.949
22228.271 30.253 -152.926
22228.639 30.557 -156.914
22229.004 30.678 -160.816
22229.369 30.700 -164.516
22229.736 30.624 -168.613
22230.104 30.297 -173.512
22230.469 29.480 -178.516
22230.834 27.938 178.734
22231.201 25.700 -176.176
22231.568 24.333 -156.457
22231.934 26.084 -137.156
22232.299 28.747 -133.715
22232.666 30.688 -139.836
22233.033 31.748 -150.066
22233.398 32.011 -161.805
22233.764 31.534 -173.609
22234.131 30.304 176.020
22234.498 28.312 169.805
22234.863 25.910 172.840
22235.229 24.773 -171.957
22235.596 26.198 -159.770
22235.963 28.192 -160.312
22236.328 29.516 -167.988
22236.693 30.017 -177.918
22237.061 29.742 173.047
22237.428 28.856 168.012
22237.793 27.898 169.805
22238.158 27.833 176.805
22238.525 28.845 -178.930
22238.893 29.966 178.969
22239.258 30.490 172.941
22239.623 30.181 166.281
22239.990 28.992 162.438
22240.357 27.205 166.172
22240.723 26.093 -179.391
22241.088 26.965 -164.199
22241.455 28.615 -158.621
22241.822 29.796 -159.965
22242.188 30.267 -163.969
22242.553 30.097 -168.281
22242.920 29.366 -171.543
22243.287 28.139 -172.488
22243.652 26.549 -169.207
22244.018 25.086 -159.188
22244.385 24.833 -144.359
22244.752 25.974 -134.594
22245.117 27.316 -133.973
22245.482 28.113 -139.578
22245.850 28.170 -148.254
22246.217 27.482 -157.328
22246.582 26.192 -163.922
22246.947 24.774 -164.902
22247.314 24.261 -160.332
22247.682 25.167 -157.805
22248.047 26.602 -162.160
22248.412 27.783 -171.199
22248.779 28.467 178.277
22249.146 28.627 168.723
22249.512 28.357 161.887
22249.877 27.847 158.723
22250.244 27.326 159.203
22250.611 26.930 162.367
22250.977 26.634 167.629
22251.342 26.521 175.645
22251.709 26.993 -174.066
22252.076 28.251 -165.719
22252.441 29.789 -162.844
22252.807 31.017 -164.949
22253.174 31.641 -170.027
22253.541 31.548 -176.055
22253.906 30.724 178.957
22254.271 29.250 177.305
22254.639 27.476 -178.191
22255.006 26.301 -167.246
22255.371 26.318 -156.648
22255.736 26.810 -152.219
22256.104 26.977 -152.918
22256.471 26.550 -155.754
22256.836 25.590 -158.016
22257.201 24.403 -157.590
22257.568 23.605 -154.262
22257.936 23.719 -152.023
22258.301 24.503 -155.602
22258.666 25.411 -165.602
22259.033 26.128 179.793
22259.400 26.503 162.785
22259.766 26.401 145.234
22260.131 25.627 128.457
22260.498 23.836 113.918
22260.865 20.339 105.477
22261.230 14.076 123.559
22261.596 16.229 -171.551
22261.963 22.206 -163.305
22262.330 25.551 -169.953
22262.695 27.388 -179.465
22263.061 28.198 170.426
22263.428 28.111 160.648
22263.795 27.077 152.527
22264.160 24.977 149.141
22264.525 22.093 158.398
22264.893 21.342 -174.887
22265.260 23.877 -159.973
22265.625 26.035 -161.930
22265.990 26.928 -170.422
22266.357 26.586 179.875
22266.725 25.080 173.273
22267.090 22.846 176.043
22267.455 21.811 -168.348
22267.822 23.302 -156.887
22268.189 25.097 -158.383
22268.555 26.082 -165.895
22268.920 26.290 -174.016
22269.287 26.060 -179.641
22269.654 25.915 178.020
22270.020 26.219 176.379
22270.385 26.749 172.223
22270.752 26.996 165.277
22271.119 26.611 157.719
22271.484 25.520 152.887
22271.850 24.081 154.715
22272.217 23.390 163.711
22272.584 24.015 170.859
22272.949 24.810 170.500
22273.314 24.829 165.934
22273.682 23.784 162.598
22274.049 22.028 167.789
22274.414 21.561 -175.133
22274.779 23.587 -163.871
22275.146 25.840 -166.734
22275.514 27.226 -177.387
22275.879 27.679 168.723
22276.244 27.273 153.922
22276.611 26.031 140.086
22276.979 23.977 130.039
22277.344 21.421 128.566
22277.709 19.738 139.160
22278.076 20.310 150.395
22278.443 21.570 151.996
22278.809 22.191 149.129
22279.174 22.119 148.621
22279.541 22.129 154.828
22279.908 23.355 163.746
22280.273 25.430 166.285
22280.639 27.210 161.770
22281.006 28.170 153.746
22281.373 28.143 145.723
22281.738 27.128 141.766
22282.104 25.629 148.008
22282.471 25.689 165.488
22282.838 28.013 175.938
22283.203 30.346 173.613
22283.568 31.776 164.660
22283.936 32.203 152.965
22284.303 31.576 140.895
22284.668 29.754 130.875
22285.033 26.428 128.191
22285.400 22.399 149.660
22285.768 23.988 -174.348
22286.133 27.474 -168.652
22286.498 29.360 -175.766
22286.865 29.794 173.883
22287.232 28.893 164.410
22287.598 26.620 160.723
22287.963 23.582 174.184
22288.330 24.085 -155.125
22288.697 27.491 -144.852
22289.062 29.957 -149.746
22289.428 31.212 -159.535
22289.795 31.443 -170.230
22290.162 30.771 -179.188
22290.527 29.388 176.688
22290.893 27.933 -179.027
22291.260 27.765 -168.461
22291.627 29.040 -163.086
22291.992 30.394 -166.512
22292.357 31.108 -175.160
22292.725 31.013 174.207
22293.092 30.069 164.293
22293.457 28.332 158.387
22293.822 26.262 161.211
22294.189 25.421 173.531
22294.557 26.540 -178.098
22294.922 27.948 179.902
22295.287 28.678 172.199
22295.654 28.573 163.246
22296.021 27.714 156.715
22296.387 26.499 156.355
22296.752 25.940 163.305
22297.119 26.822 170.137
22297.486 28.327 169.762
22297.852 29.507 163.531
22298.217 30.069 154.668
22298.584 29.976 145.508
22298.951 29.268 138.094
22299.316 28.099 134.535
22299.682 26.857 136.727
22300.049 26.244 144.066
22300.416 26.617 151.234
22300.781 27.452 154.090
22301.146 28.175 153.211
22301.514 28.590 150.566
22301.881 28.728 147.609
22302.246 28.699 144.863
22302.611 28.569 142.000
22302.979 28.272 138.465
22303.346 27.617 134.383
22303.711 26.365 131.250
22304.076 24.356 133.078
22304.443 22.304 147.973
22304.811 23.042 172.020
22305.176 25.921 -178.598
22305.541 28.337 177.719
22305.908 29.796 168.273
22306.275 30.321 156.719
22306.641 29.943 145.312
22307.006 28.630 136.418
22307.373 26.427 134.656
22307.740 24.471 147.477
22308.105 25.411 165.910
22308.471 27.863 169.598
22308.838 29.664 162.238
22309.205 30.415 150.211
22309.570 30.086 136.934
22309.936 28.566 124.953
22310.303 25.569 119.262
22310.670 21.691 134.707
22311.035 22.609 167.965
22311.400 26.042 173.645
22311.768 27.978 165.055
22312.135 28.375 153.070
22312.500 27.378 142.824
22312.865 25.125 140.719
22313.232 23.237 156.957
22313.600 25.054 175.859
22313.965 27.866 175.750
22314.330 29.629 165.688
22314.697 30.261 152.410
22315.064 29.862 139.375
22315.430 28.541 129.652
22315.795 26.612 127.316
22316.162 25.241 135.406
22316.529 25.737 144.914
22316.895 26.992 145.477
22317.260 27.728 139.613
22317.627 27.611 132.137
22317.994 26.690 127.129
22318.359 25.360 128.516
22318.725 24.623 137.484
22319.092 25.246 146.957
22319.459 26.455 150.270
22319.824 27.394 149.000
22320.189 27.897 146.469
22320.557 28.131 144.562
22320.924 28.334 143.398
22321.289 28.588 141.758
22321.654 28.736 138.582
22322.021 28.504 134.230
22322.389 27.682 130.703
22322.754 26.311 131.746
22323.119 25.179 141.621
22323.486 25.822 155.402
22323.854 27.775 160.121
22324.219 29.492 155.289
22324.584 30.449 145.395
22324.951 30.572 133.449
22325.318 29.851 121.707
22325.684 28.302 112.609
22326.049 26.065 109.688
22326.416 23.933 117.281
22326.783 23.468 131.258
22327.148 24.362 139.352
22327.514 25.220 141.281
22327.881 25.748 141.891
22328.248 26.267 143.234
22328.613 27.029 143.883
22328.979 27.847 141.863
22329.346 28.338 137.355
22329.713 28.255 132.422
22330.078 27.616 129.934
22330.443 26.802 132.480
22330.811 26.561 139.328
22331.178 27.118 144.676
22331.543 27.764 145.344
22331.908 27.905 143.504
22332.275 27.442 142.891
22332.643 26.772 146.664
22333.008 26.658 154.000
22333.373 27.285 159.305
22333.740 27.985 159.824
22334.107 28.236 157.691
22334.473 28.035 156.105
22334.838 27.775 156.734
22335.205 27.903 157.777
22335.572 28.330 155.461
22335.938 28.518 148.590
22336.303 28.010 138.836
22336.670 26.499 129.348
22337.037 23.860 126.246
22337.402 21.349 140.656
22337.768 22.637 161.406
22338.135 25.464 162.656
22338.502 27.322 153.152
22338.867 28.091 141.332
22339.232 28.024 131.551
22339.600 27.557 126.965
22339.967 27.492 127.977
22340.332 28.316 129.117
22340.697 29.447 125.414
22341.064 30.139 117.508
22341.432 30.025 108.336
22341.797 29.003 101.297
22342.162 27.238 100.840
22342.529 25.764 111.391
22342.896 26.182 125.543
22343.262 27.588 130.789
22343.627 28.524 129.066
22343.994 28.669 125.719
22344.361 28.224 124.613
22344.727 27.722 127.613
22345.092 27.763 132.773
22345.459 28.363 135.598
22345.826 29.010 134.215
22346.191 29.321 129.797
22346.557 29.172 124.012
22346.924 28.545 118.215
22347.291 27.465 113.719
22347.656 26.021 112.156
22348.021 24.488 115.492
22348.389 23.543 124.086
22348.756 23.732 132.836
22349.121 24.543 136.254
22349.486 25.212 134.719
22349.854 25.421 131.117
22350.221 25.206 128.223
22350.586 24.849 127.766
22350.951 24.730 129.305
22351.318 24.965 130.402
22351.686 25.260 129.473
22352.051 25.281 127.574
22352.416 24.979 127.289
22352.783 24.728 130.941
22353.150 25.197 137.113
22353.516 26.464 140.406
22353.881 27.891 138.270
22354.248 28.971 132.074
22354.615 29.507 124.074
22354.980 29.483 116.262
22355.346 28.978 110.367
22355.713 28.194 108.051
22356.080 27.564 109.996
22356.445 27.525 113.871
22356.811 27.975 115.609
22357.178 28.363 113.727
22357.545 28.188 109.789
22357.910 27.153 107.230
22358.275 25.279 112.324
22358.643 24.192 133.047
22359.010 26.396 153.371
22359.375 29.405 156.738
22359.740 31.517 150.750
22360.107 32.620 141.285
22360.475 32.802 131.383
22360.840 32.181 123.332
22361.205 30.964 119.496
22361.572 29.679 121.965
22361.939 29.172 128.762
22362.305 29.536 133.168
22362.670 29.994 132.531
22363.037 30.020 129.074
22363.404 29.545 125.922
22363.770 28.838 125.441
22364.135 28.378 127.852
22364.502 28.464 130.434
22364.869 28.866 130.434
22365.234 29.177 128.039
22365.600 29.221 125.176
22365.967 29.082 123.840
22366.334 29.046 124.992
22366.699 29.409 127.520
22367.064 30.181 129.102
22367.432 31.099 128.438
22367.799 31.897 125.840
22368.164 32.436 122.301
22368.529 32.694 118.750
22368.896 32.701 115.910
22369.264 32.535 114.273
22369.629 32.301 113.906
22369.994 32.082 114.371
22370.361 31.886 114.969
22370.729 31.637 115.246
22371.094 31.244 115.395
22371.459 30.680 116.086
22371.826 30.039 117.977
22372.193 29.515 120.855
22372.559 29.226 123.281
22372.924 29.070 123.645
22373.291 28.824 121.352
22373.658 28.322 116.824
22374.023 27.523 110.836
22374.389 26.465 103.789
22374.756 25.205 95.688
22375.123 23.750 86.434
22375.488 21.969 76.555
22375.854 19.504 68.508
22376.221 15.866 71.500
22376.588 14.057 107.203
22376.953 18.917 131.039
22377.318 23.303 128.582
22377.686 26.196 119.203
22378.053 27.936 108.914
22378.418 28.780 100.320
22378.783 28.999 95.242
22379.150 29.021 94.836
22379.518 29.397 97.656
22379.883 30.248 99.336
22380.248 31.099 97.207
22380.615 31.434 91.977
22380.982 30.937 86.008
22381.348 29.457 82.844
22381.713 27.207 88.746
22382.080 26.051 109.078
22382.447 27.746 126.086
22382.812 29.837 128.379
22383.178 31.017 123.289
22383.545 31.240 116.332
22383.912 30.715 110.906
22384.277 29.879 109.363
22384.643 29.403 111.363
22385.010 29.651 112.453
22385.377 30.200 108.785
22385.742 30.487 100.852
22386.107 30.253 90.934
22386.475 29.450 81.484
22386.842 28.204 75.156
22387.207 26.915 74.066
22387.572 26.182 77.367
22387.939 26.145 80.621
22388.307 26.210 81.633
22388.672 25.863 83.141
22389.037 25.258 90.285
22389.404 25.591 104.977
22389.771 27.666 117.207
22390.137 30.243 119.848
22390.502 32.367 115.758
22390.869 33.839 108.293
22391.236 34.660 99.445
22391.602 34.869 90.473
22391.967 34.498 82.336
22392.334 33.576 76.191
22392.701 32.228 73.695
22393.066 30.826 76.285
22393.432 29.949 82.762
22393.799 29.753 88.289
22394.166 29.620 89.883
22394.531 28.891 89.508
22394.896 27.290 92.465
22395.264 25.552 107.242
22395.631 26.360 129.945
22395.996 29.085 138.582
22396.361 31.293 134.598
22396.729 32.490 125.031
22397.096 32.687 113.695
22397.461 31.922 103.281
22397.826 30.234 97.062
22398.193 28.064 100.809
22398.561 27.342 116.379
22398.926 29.009 126.664
22399.291 30.928 124.617
22399.658 32.089 116.180
22400.025 32.395 105.867
22400.391 31.932 96.535
22400.756 30.855 90.570
22401.123 29.528 90.359
22401.490 28.686 96.051
22401.855 28.805 102.590
22402.221 29.398 105.355
22402.588 29.837 104.848
22402.955 29.893 103.488
22403.320 29.635 103.332
22403.686 29.276 105.477
22404.053 29.086 109.930
22404.420 29.296 115.422
22404.785 29.959 119.824
22405.150 30.909 121.246
22405.518 31.860 118.859
22405.885 32.537 112.965
22406.250 32.746 104.488
22406.615 32.363 94.477
22406.982 31.279 84.141
22407.350 29.404 75.426
22407.715 26.759 71.812
22408.080 23.986 78.953
22408.447 23.121 95.031
22408.814 24.276 102.578
22409.180 25.405 99.258
22409.545 25.873 91.500
22409.912 25.773 83.801
22410.279 25.445 79.027
22410.645 25.408 77.789
22411.010 25.997 77.320
22411.377 26.967 74.281
22411.744 27.794 68.141
22412.109 28.106 60.387
22412.475 27.692 52.945
22412.842 26.379 48.500
22413.209 24.151 52.496
22413.574 22.358 73.727
22413.939 24.057 99.996
22414.307 27.209 109.379
22414.674 29.649 108.316
22415.039 31.214 103.328
22415.404 32.058 97.074
22415.771 32.282 90.809
22416.139 31.938 85.559
22416.504 31.081 82.598
22416.869 29.856 83.797
22417.236 28.753 91.156
22417.604 28.656 102.555
22417.969 29.689 110.348
22418.334 30.977 111.109
22418.701 31.890 106.664
22419.068 32.212 99.594
22419.434 31.917 92.129
22419.799 31.074 86.367
22420.166 29.918 84.730
22420.533 29.082 88.633
22420.898 29.282 94.555
22421.264 30.327 96.344
22421.631 31.463 92.598
22421.998 32.237 85.355
22422.363 32.511 76.887
22422.729 32.275 68.941
22423.096 31.578 63.180
22423.463 30.607 61.438
22423.828 29.802 64.656
22424.193 29.683 70.660
22424.561 30.242 74.820
22424.928 30.920 75.066
22425.293 31.268 72.766
22425.658 31.152 70.281
22426.025 30.694 69.953
22426.393 30.307 73.039
22426.758 30.483 77.570
22427.123 31.198 79.375
22427.490 31.947 76.645
22427.857 32.306 70.488
22428.223 32.100 62.965
22428.588 31.315 56.098
22428.955 30.077 52.012
22429.322 28.772 52.414
22429.688 27.980 56.227
22430.053 27.835 59.156
22430.420 27.828 58.793
22430.787 27.454 56.750
22431.152 26.599 56.586
22431.518 25.657 61.926
22431.885 25.578 72.328
22432.252 26.685 80.344
22432.617 28.092 81.988
22432.982 29.153 79.457
22433.350 29.737 75.586
22433.717 29.942 72.254
22434.082 29.958 70.250
22434.447 29.946 69.297
22434.814 29.949 68.676
22435.182 29.901 68.117
22435.547 29.762 68.152
22435.912 29.643 69.512
22436.279 29.781 71.801
22436.646 30.275 73.004
22437.012 30.901 71.234
22437.377 31.302 66.422
22437.744 31.199 59.859
22438.111 30.417 53.828
22438.477 28.953 51.859
22438.842 27.346 58.957
22439.209 27.268 74.238
22439.576 29.024 83.230
22439.941 30.840 81.816
22440.307 31.911 74.980
22440.674 32.108 66.609
22441.041 31.440 59.707
22441.406 30.044 57.672
22441.771 28.519 64.527
22442.139 28.273 78.887
22442.506 29.594 89.070
22442.871 31.122 90.984
22443.236 32.173 88.258
22443.604 32.689 83.863
22443.971 32.769 79.375
22444.336 32.531 75.453
22444.701 32.055 72.301
22445.068 31.386 70.160
22445.436 30.606 69.551
22445.801 29.918 70.801
22446.166 29.592 72.926
22446.533 29.708 73.398
22446.900 30.002 70.219
22447.266 30.108 63.512
22447.631 29.783 54.809
22447.998 28.903 46.414
22448.365 27.527 41.770
22448.730 26.224 44.934
22449.096 26.278 54.328
22449.463 27.854 59.180
22449.830 29.595 55.902
22450.195 30.736 48.258
22450.561 31.119 39.766
22450.928 30.761 33.188
22451.295 29.850 31.410
22451.660 28.966 36.613
22452.025 28.963 46.406
22452.393 29.887 53.906
22452.760 30.958 56.594
22453.125 31.708 56.426
22453.490 32.083 55.453
22453.857 32.157 54.676
22454.225 31.980 54.484
22454.590 31.566 55.375
22454.955 30.987 58.402
22455.322 30.534 64.406
22455.689 30.627 71.738
22456.055 31.252 76.484
22456.420 31.908 76.883
22456.787 32.167 74.219
22457.154 31.875 70.957
22457.520 31.160 69.656
22457.885 30.439 71.801
22458.252 30.240 75.730
22458.619 30.573 77.273
22458.984 30.928 74.859
22459.350 30.924 70.191
22459.717 30.504 65.918
22460.084 29.929 64.305
22460.449 29.683 65.367
22460.814 30.004 66.047
22461.182 30.566 63.652
22461.549 30.893 58.656
22461.914 30.744 53.430
22462.279 30.163 50.762
22462.646 29.538 52.961
22463.014 29.551 59.035
22463.379 30.396 63.754
22463.744 31.506 64.012
22464.111 32.374 60.750
22464.479 32.819 55.938
22464.844 32.850 51.082
22465.209 32.538 47.094
22465.576 31.962 44.570
22465.943 31.210 44.031
22466.309 30.412 45.961
22466.674 29.763 50.559
22467.041 29.516 57.141
22467.408 29.814 63.738
22467.773 30.554 68.289
22468.139 31.505 69.863
22468.506 32.452 68.438
22468.873 33.219 64.488
22469.238 33.673 58.848
22469.604 33.732 52.570
22469.971 33.363 47.047
22470.338 32.649 44.090
22470.703 31.910 45.211
22471.068 31.657 49.613
22471.436 32.082 53.371
22471.803 32.748 53.586
22472.168 33.155 51.016
22472.533 33.106 48.012
22472.900 32.687 46.996
22473.268 32.261 49.387
22473.633 32.282 53.758
22473.998 32.775 56.539
22474.365 33.316 55.992
22474.732 33.520 53.164
22475.098 33.264 50.184
22475.463 32.657 49.047
22475.830 32.017 50.871
22476.197 31.742 54.500
22476.562 31.889 56.855
22476.928 32.112 56.234
22477.295 32.062 53.355
22477.662 31.592 50.191
22478.027 30.801 49.027
22478.393 30.079 51.426
22478.760 29.990 55.906
22479.127 30.616 57.859
22479.492 31.400 54.879
22479.857 31.837 48.141
22480.225 31.666 40.023
22480.592 30.791 33.559
22480.957 29.374 32.941
22481.322 28.367 42.086
22481.689 29.228 54.426
22482.057 31.205 57.965
22482.422 32.854 53.637
22482.787 33.766 46.066
22483.154 33.955 38.438
22483.521 33.586 33.109
22483.887 33.006 31.516
22484.252 32.664 32.918
22484.619 32.720 34.219
22484.986 32.847 33.160
22485.352 32.637 30.422
22485.717 31.933 28.402
22486.084 30.903 29.859
22486.451 30.126 35.961
22486.816 30.148 43.305
22487.182 30.735 47.316
22487.549 31.336 47.496
22487.916 31.724 45.547
22488.281 31.935 42.648
22488.646 32.019 38.875
22489.014 31.893 34.109
22489.381 31.387 29.223
22489.746 30.421 26.699
22490.111 29.335 30.258
22490.479 29.253 40.016
22490.846 30.647 46.324
22491.211 32.278 43.930
22491.576 33.245 36.062
22491.943 33.264 26.797
22492.311 32.276 20.340
22492.676 30.634 22.465
22493.041 29.969 36.312
22493.408 31.528 47.688
22493.775 33.424 47.344
22494.141 34.444 40.871
22494.506 34.458 33.707
22494.873 33.663 30.070
22495.240 32.732 33.316
22495.605 32.741 40.820
22495.971 33.664 44.098
22496.338 34.459 40.980
22496.705 34.536 34.906
22497.070 33.844 29.957
22497.436 32.751 29.711
22497.803 32.129 34.660
22498.170 32.488 38.402
22498.535 33.071 35.867
22498.900 33.047 28.723
22499.268 32.033 21.012
22499.635 29.973 18.629
22500.000 27.910 30.117
22500.365 28.651 48.527
22500.732 31.037 52.109
22501.100 32.723 44.434
22501.465 33.330 32.762
22501.830 32.913 20.941
22502.197 31.531 12.164
22502.564 29.450 11.043
22502.930 27.875 21.645
22503.295 28.385 35.078
22503.662 29.902 39.133
22504.029 31.019 36.277
22504.395 31.488 31.516
22504.760 31.501 27.707
22505.127 31.378 25.934
22505.494 31.413 25.438
22505.859 31.657 24.371
22506.225 31.922 21.633
22506.592 31.990 17.520
22506.959 31.745 13.168
22507.324 31.201 9.895
22507.689 30.469 8.801
22508.057 29.762 10.520
22508.424 29.341 14.625
22508.789 29.378 19.520
22509.154 29.838 23.234
22509.521 30.516 24.418
22509.889 31.137 22.715
22510.254 31.447 18.711
22510.619 31.241 13.617
22510.986 30.355 9.445
22511.354 28.765 9.859
22511.719 27.122 20.227
22512.084 27.268 38.145
22512.451 29.183 47.793
22512.818 30.957 46.777
22513.184 31.887 40.793
22513.549 31.943 33.957
22513.916 31.265 29.391
22514.283 30.263 30.016
22514.648 29.772 35.906
22515.014 30.283 41.117
22515.381 31.179 40.598
22515.748 31.711 35.266
22516.113 31.587 28.133
22516.479 30.785 22.180
22516.846 29.516 20.641
22517.213 28.487 25.828
22517.578 28.616 33.941
22517.943 29.674 37.492
22518.311 30.754 35.336
22518.678 31.412 30.367
22519.043 31.629 25.383
22519.408 31.596 22.148
22519.775 31.614 21.051
22520.143 31.908 20.707
22520.508 32.408 19.121
22520.873 32.844 15.547
22521.240 32.978 10.676
22521.607 32.696 5.961
22521.973 32.038 3.031
22522.338 31.198 3.129
22522.705 30.497 6.336
22523.072 30.160 10.816
22523.438 30.071 14.578
22523.803 29.986 17.594
22524.170 29.871 21.074
22524.537 29.929 25.352
22524.902 30.312 28.809
22525.268 30.850 29.562
22525.635 31.207 27.434
22526.002 31.148 23.836
22526.367 30.633 20.859
22526.732 29.850 20.598
22527.100 29.262 23.855
22527.467 29.334 28.043
22527.832 29.927 29.066
22528.197 30.524 25.875
22528.564 30.773 19.895
22528.932 30.547 13.188
22529.297 29.867 7.836
22529.662 28.899 5.918
22530.029 28.073 9.000
22530.396 28.028 15.418
22530.762 28.862 19.930
22531.127 29.980 19.660
22531.494 30.838 15.539
22531.861 31.169 9.738
22532.227 30.897 4.598
22532.592 30.113 2.730
22532.959 29.271 6.695
22533.326 29.246 15.016
22533.691 30.204 20.402
22534.057 31.267 19.383
22534.424 31.751 14.012
22534.791 31.390 7.586
22535.156 30.166 3.746
22535.521 28.452 7.125
22535.889 27.585 19.348
22536.256 28.464 29.215
22536.621 29.684 29.117
22536.986 30.184 22.797
22537.354 29.723 14.879
22537.721 28.377 9.727
22538.086 26.724 12.137
22538.451 26.247 21.820
22538.818 27.460 26.781
22539.186 28.923 21.910
22539.551 29.803 11.398
22539.916 29.973 -0.824
22540.283 29.473 -11.910
22540.650 28.441 -19.070
22541.016 27.275 -19.785
22541.381 26.694 -14.270
22541.748 27.094 -7.566
22542.115 27.979 -3.750
22542.480 28.836 -2.109
22542.846 29.605 -0.984
22543.213 30.403 -0.254
22543.580 31.218 -0.969
22543.945 31.851 -3.789
22544.311 32.064 -8.277
22544.678 31.668 -13.082
22545.045 30.555 -15.895
22545.410 28.859 -12.969
22545.775 27.467 -0.426
22546.143 27.875 15.734
22546.510 29.450 23.039
22546.875 30.716 21.832
22547.240 31.226 16.762
22547.607 30.981 11.176
22547.975 30.158 7.727
22548.340 29.183 8.316
22548.705 28.692 12.078
22549.072 28.936 14.430
22549.439 29.449 12.121
22549.805 29.709 5.949
22550.170 29.501 -1.789
22550.537 28.808 -8.707
22550.904 27.792 -12.348
22551.270 26.879 -11.020
22551.635 26.644 -6.004
22552.002 27.221 -1.676
22552.369 28.132 -0.738
22552.734 28.915 -2.527
22553.100 29.384 -5.402
22553.467 29.505 -7.887
22553.834 29.346 -8.629
22554.199 29.119 -6.609
22554.564 29.177 -2.191
22554.932 29.737 1.984
22555.299 30.560 2.996
22555.664 31.187 0.418
22556.029 31.298 -4.262
22556.396 30.743 -8.699
22556.764 29.594 -9.668
22557.129 28.443 -3.945
22557.494 28.416 6.027
22557.861 29.552 10.703
22558.229 30.687 7.043
22558.594 31.148 -1.906
22558.959 30.739 -13.176
22559.326 29.341 -24.375
22559.693 26.787 -32.113
22560.059 23.071 -28.652
22560.424 20.591 -1.203
22560.791 22.940 22.508
22561.158 25.766 25.188
22561.523 27.660 20.168
22561.889 28.914 12.898
22562.256 29.775 4.672
22562.623 30.306 -4.324
22562.988 30.446 -13.863
22563.354 30.069 -23.246
22563.721 29.034 -30.785
22564.088 27.338 -32.945
22564.453 25.661 -24.562
22564.818 25.813 -8.543
22565.186 27.700 -0.359
22565.553 29.470 -2.055
22565.918 30.465 -8.027
22566.283 30.693 -14.328
22566.650 30.342 -18.188
22567.018 29.816 -17.660
22567.383 29.710 -13.500
22567.748 30.267 -9.785
22568.115 31.092 -9.531
22568.482 31.724 -12.312
22568.848 31.989 -16.297
22569.213 31.934 -20.008
22569.580 31.697 -22.812
22569.947 31.405 -25.004
22570.312 31.050 -27.371
22570.678 30.480 -30.184
22571.045 29.503 -32.418
22571.412 28.086 -31.438
22571.777 26.698 -23.891
22572.143 26.447 -11.277
22572.510 27.517 -3.082
22572.877 28.721 -2.977
22573.242 29.324 -7.484
22573.607 29.193 -12.625
22573.975 28.501 -14.711
22574.342 27.901 -10.988
22574.707 28.352 -4.512
22575.072 29.751 -3.164
22575.439 31.146 -9.086
22575.807 31.954 -19.871
22576.172 31.966 -32.973
22576.537 31.040 -46.523
22576.904 28.895 -58.227
22577.271 25.002 -61.824
22577.637 20.309 -33.652
22578.002 23.471 5.609
22578.369 27.504 6.902
22578.736 29.601 -2.770
22579.102 30.286 -14.758
22579.467 29.825 -26.176
22579.834 28.269 -34.477
22580.201 25.734 -34.840
22580.566 23.428 -20.020
22580.932 23.965 0.738
22581.299 25.941 7.695
22581.666 27.264 5.113
22582.031 27.674 -0.023
22582.396 27.414 -3.758
22582.764 26.954 -3.836
