* Measurement data measured by REW V5,19
* Source: ASIO ASIO E-MU 0404 | USB, Analog IN B
* Format: 1M Log Swept Sine, 1 sweep at -10,0 dBFS  Using a loopback as a timing reference
* Dated: 25.2.2020 14:46:41
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay 1,698±0,005 ms (582 mm, 1,91 ft) Mikrofon na sredini, samo bass
* Measurement: nov zv
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 2.1972656 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
26831.543 18.755 -169.547
26831.908 19.402 171.953
26832.275 18.227 163.672
26832.643 16.681 172.898
26833.008 17.966 -170.625
26833.373 20.471 -170.383
26833.740 21.816 178.500
26834.107 21.551 162.531
26834.473 19.317 144.102
26834.838 13.466 121.711
26835.205 1.454 -21.438
26835.572 15.847 -74.336
26835.938 20.297 -92.055
26836.303 22.270 -105.555
26836.670 23.014 -115.977
26837.037 23.034 -123.617
26837.402 22.557 -129.203
26837.768 21.531 -133.203
26838.135 19.652 -133.883
26838.502 16.864 -123.586
26838.867 15.891 -93.102
26839.232 18.966 -72.891
26839.600 21.860 -72.727
26839.967 23.436 -80.594
26840.332 23.829 -91.039
26840.697 23.190 -101.773
26841.064 21.575 -111.477
26841.432 18.942 -119.281
26841.797 14.893 -124.844
26842.162 6.848 -125.297
26842.529 3.425 17.336
26842.896 14.271 17.492
26843.262 18.723 4.734
26843.627 21.030 -11.523
26843.994 21.939 -29.867
26844.361 21.634 -49.008
26844.727 20.093 -66.922
26845.092 17.124 -78.695
26845.459 13.502 -68.984
26845.826 15.008 -43.836
26846.191 18.812 -46.195
26846.557 21.210 -61.117
26846.924 22.192 -78.094
26847.291 21.870 -91.758
26847.656 20.546 -95.539
26848.021 20.077 -83.438
26848.389 22.500 -72.883
26848.756 25.339 -77.383
26849.121 27.091 -89.742
26849.486 27.619 -104.531
26849.854 26.906 -118.477
26850.221 24.942 -127.188
26850.586 22.394 -122.719
26850.951 22.095 -106.336
26851.318 23.990 -103.414
26851.686 25.125 -115.453
26852.051 24.654 -135.477
26852.416 22.113 -162.625
26852.783 16.241 149.789
26853.150 15.776 40.414
26853.516 22.159 -12.570
26853.881 25.255 -45.484
26854.248 26.389 -75.383
26854.615 26.059 -105.336
26854.980 24.342 -137.086
26855.346 20.962 -174.305
26855.713 15.583 129.000
26856.080 14.531 34.938
26856.445 18.653 -25.711
26856.811 20.980 -66.250
26857.178 21.760 -101.516
26857.545 21.282 -134.000
26857.910 19.406 -163.062
26858.275 15.212 176.016
26858.643 7.974 -154.305
26859.010 15.415 -113.141
26859.375 20.732 -128.586
26859.740 23.415 -150.914
26860.107 24.493 -174.539
26860.475 24.229 161.891
26860.840 22.583 138.859
26861.205 19.158 116.320
26861.572 12.552 93.492
26861.939 -7.714 30.352
26862.305 5.440 -101.406
26862.670 7.118 -89.594
26863.037 12.110 -55.188
26863.404 18.395 -54.445
26863.770 22.307 -67.812
26864.135 24.385 -85.484
26864.502 24.959 -105.086
26864.869 24.039 -125.969
26865.234 21.310 -148.750
26865.600 15.546 -179.148
26865.967 7.549 84.391
26866.334 14.991 13.438
26866.699 17.972 -7.562
26867.064 18.377 -16.156
26867.432 18.000 -12.766
26867.799 18.682 -3.445
26868.164 20.107 -1.062
26868.529 20.802 -6.102
26868.896 20.152 -13.086
26869.264 18.079 -15.188
26869.629 15.738 -3.102
26869.994 16.098 13.945
26870.361 17.450 12.594
26870.729 17.126 -3.867
26871.094 14.070 -34.977
26871.459 9.523 -113.961
26871.826 15.702 165.188
26872.193 20.534 126.781
26872.559 23.078 95.500
26872.924 24.286 64.789
26873.291 24.638 32.953
26873.658 24.432 -0.109
26874.023 23.862 -33.711
26874.389 22.980 -67.258
26874.756 21.718 -100.602
26875.123 20.012 -134.266
26875.488 17.977 -169.891
26875.854 16.137 150.625
26876.221 15.318 109.672
26876.588 15.519 73.906
26876.953 15.900 44.914
26877.318 15.855 19.148
26877.686 15.090 -8.078
26878.053 13.665 -42.891
26878.418 13.000 -91.391
26878.783 15.168 -141.062
26879.150 18.357 -177.078
26879.518 20.912 155.609
26879.883 22.621 131.531
26880.248 23.577 107.648
26880.615 23.884 82.039
26880.982 23.685 53.500
26881.348 23.249 21.625
26881.713 22.884 -12.461
26882.080 22.633 -45.695
26882.447 22.106 -74.867
26882.812 20.725 -98.195
26883.178 17.849 -112.938
26883.545 13.147 -105.672
26883.912 12.769 -64.344
26884.277 16.476 -52.453
26884.643 18.117 -55.383
26885.010 17.963 -55.969
26885.377 17.367 -45.555
26885.742 18.550 -29.961
26886.107 20.777 -25.047
26886.475 22.247 -29.148
26886.842 22.497 -35.906
26887.207 21.594 -40.172
26887.572 20.046 -36.594
26887.939 19.399 -23.852
26888.307 20.504 -14.656
26888.672 21.820 -16.086
26889.037 22.406 -24.281
26889.404 22.136 -35.961
26889.771 21.079 -49.812
26890.137 19.327 -66.156
26890.502 16.958 -87.406
26890.869 14.326 -118.711
26891.236 13.017 -162.398
26891.602 14.158 156.219
26891.967 15.954 126.945
26892.334 17.347 106.141
26892.701 18.375 90.531
26893.066 19.344 77.625
26893.432 20.407 64.547
26893.799 21.420 49.133
26894.166 22.074 30.867
26894.531 22.080 10.328
26894.896 21.136 -11.914
26895.264 18.709 -35.570
26895.631 13.247 -60.984
26895.996 -12.518 177.797
26896.361 13.072 76.164
26896.729 18.036 49.422
26897.096 19.795 22.734
26897.461 19.711 -5.641
26897.826 18.132 -38.859
26898.193 15.641 -84.531
26898.561 15.168 -144.891
26898.926 17.662 167.062
26899.291 20.056 135.719
26899.658 21.667 112.008
26900.025 22.644 91.117
26900.391 23.114 70.242
26900.756 23.083 47.156
26901.123 22.507 19.953
26901.490 21.428 -13.227
26901.855 20.202 -54.102
26902.221 19.583 -102.109
26902.588 19.992 -151.562
26902.955 20.911 162.484
26903.320 21.846 119.930
26903.686 22.730 79.750
26904.053 23.578 42.242
26904.420 24.273 8.586
26904.785 24.629 -20.680
26905.150 24.507 -45.891
26905.518 23.828 -67.406
26905.885 22.575 -85.359
26906.250 20.765 -100.086
26906.615 18.343 -112.812
26906.982 14.961 -126.234
26907.350 9.481 -148.703
26907.715 3.657 129.547
26908.080 11.225 68.414
26908.447 15.964 49.391
26908.814 18.623 37.766
26909.180 20.115 29.516
26909.545 20.868 24.180
26909.912 21.180 22.219
26910.279 21.429 24.008
26910.645 22.085 28.109
26911.010 23.322 30.648
26911.377 24.781 28.430
26911.744 25.963 21.211
26912.109 26.556 10.305
26912.475 26.395 -2.898
26912.842 25.324 -16.930
26913.209 23.152 -29.219
26913.574 19.807 -33.445
26913.939 17.106 -17.578
26914.307 18.995 -2.547
26914.674 21.828 -11.648
26915.039 23.663 -32.477
26915.404 24.628 -58.188
26915.771 24.856 -86.133
26916.139 24.289 -114.961
26916.504 22.677 -144.578
26916.869 19.425 -178.086
26917.236 13.677 126.492
26917.604 14.837 29.523
26917.969 20.374 -15.227
26918.334 23.456 -40.758
26918.701 25.051 -60.211
26919.068 25.685 -76.133
26919.434 25.629 -89.492
26919.799 24.981 -101.125
26920.166 23.646 -111.430
26920.533 21.294 -119.508
26920.898 17.236 -119.852
26921.264 12.292 -84.828
26921.631 16.590 -42.180
26921.998 21.134 -42.406
26922.363 23.672 -53.891
26922.729 24.921 -69.242
26923.096 25.199 -86.898
26923.463 24.589 -106.555
26923.828 23.032 -128.703
26924.193 20.248 -155.688
26924.561 15.768 163.531
26924.928 12.898 85.820
26925.293 17.007 22.219
26925.658 20.262 -13.664
26926.025 21.830 -41.820
26926.393 22.003 -66.961
26926.758 20.730 -89.914
26927.123 17.330 -109.938
26927.490 8.040 -114.945
26927.857 11.222 2.031
26928.223 19.413 -6.906
26928.588 23.264 -22.617
26928.955 25.489 -38.727
26929.322 26.769 -54.602
26929.688 27.349 -70.492
26930.053 27.269 -87.117
26930.420 26.390 -105.328
26930.787 24.373 -126.211
26931.152 20.496 -153.336
26931.518 13.702 149.961
26931.885 16.349 52.859
26932.252 21.327 14.766
26932.617 23.387 -8.172
26932.982 23.602 -25.047
26933.350 22.445 -34.859
26933.717 20.750 -33.211
26934.082 20.434 -22.812
26934.447 21.534 -19.578
26934.814 22.098 -26.281
26935.182 21.165 -36.922
26935.547 18.150 -44.273
26935.912 12.781 -26.773
26936.279 14.606 22.359
26936.646 19.171 25.297
26937.012 21.279 13.812
26937.377 21.747 0.055
26937.744 21.126 -12.195
26938.111 19.999 -20.766
26938.477 19.152 -26.578
26938.842 18.970 -35.000
26939.209 19.073 -50.297
26939.576 19.053 -71.945
26939.941 18.852 -97.055
26940.307 18.546 -122.344
26940.674 18.193 -144.789
26941.041 17.899 -162.578
26941.406 17.824 -176.633
26941.771 17.906 169.750
26942.139 17.691 153.742
26942.506 16.519 134.570
26942.871 13.450 112.039
26943.236 5.266 79.602
26943.604 4.603 -87.062
26943.971 13.524 -122.484
26944.336 16.781 -147.641
26944.701 17.802 -170.828
26945.068 17.306 167.641
26945.436 15.657 148.875
26945.801 13.549 134.062
26946.166 12.415 119.844
26946.533 13.422 97.266
26946.900 16.137 67.562
26947.266 19.216 38.992
26947.631 21.700 14.258
26947.998 23.249 -6.523
26948.365 23.821 -22.594
26948.730 23.621 -32.047
26949.096 23.326 -33.203
26949.463 23.935 -29.758
26949.830 25.305 -30.359
26950.195 26.372 -36.938
26950.561 26.528 -46.383
26950.928 25.518 -54.773
26951.295 23.353 -56.016
26951.660 21.385 -41.680
26952.025 22.384 -23.758
26952.393 24.348 -22.383
26952.760 25.081 -31.633
26953.125 24.087 -45.016
26953.490 20.652 -59.172
26953.857 10.648 -64.414
26954.225 13.529 70.219
26954.590 21.004 60.836
26954.955 23.546 47.547
26955.322 23.905 36.266
26955.689 22.770 31.000
26956.055 21.134 37.422
26956.420 21.176 52.344
26956.787 22.815 58.008
26957.154 24.000 52.461
26957.520 24.058 41.578
26957.885 22.927 29.023
26958.252 20.619 17.680
26958.619 17.460 11.492
26958.984 14.916 12.312
26959.350 14.668 7.109
26959.717 15.955 -14.883
26960.084 17.895 -45.219
26960.449 19.692 -74.438
26960.814 20.597 -100.242
26961.182 20.067 -123.188
26961.549 17.305 -143.188
26961.914 9.155 -154.742
26962.279 8.423 -22.078
26962.646 17.423 -28.875
26963.014 20.527 -40.992
26963.379 21.342 -49.062
26963.744 21.090 -48.758
26964.111 21.393 -39.688
26964.479 23.059 -33.352
26964.844 24.746 -36.477
26965.209 25.505 -45.781
26965.576 25.049 -57.680
26965.943 23.185 -69.336
26966.309 19.582 -76.773
26966.674 13.840 -68.234
26967.041 10.516 -22.633
26967.408 12.475 3.180
26967.773 12.748 15.617
26968.139 13.154 36.094
26968.506 15.705 49.023
26968.873 17.943 44.641
26969.238 18.654 30.164
26969.604 17.731 9.016
26969.971 15.181 -20.359
26970.338 11.790 -64.320
26970.703 10.574 -117.094
26971.068 11.087 -149.742
26971.436 11.434 -158.242
26971.803 13.157 -155.438
26972.168 15.830 -162.125
26972.533 17.718 178.867
26972.900 18.555 150.000
26973.268 18.944 112.359
26973.633 19.816 70.562
26973.998 21.167 32.641
26974.365 22.138 1.719
26974.732 22.095 -22.891
26975.098 20.691 -41.312
26975.463 17.585 -49.938
26975.830 13.530 -33.258
26976.197 14.700 -0.141
26976.562 17.685 4.320
26976.928 18.921 -3.773
26977.295 18.528 -15.648
26977.662 16.568 -29.844
26978.027 12.622 -50.328
26978.393 6.607 -105.430
26978.760 11.021 175.484
26979.127 16.424 147.062
26979.492 19.479 128.664
26979.857 21.036 111.562
26980.225 21.396 93.742
26980.592 20.636 74.336
26980.957 18.774 52.156
26981.322 15.896 24.438
26981.689 12.690 -12.656
26982.057 10.718 -53.570
26982.422 9.396 -81.109
26982.787 6.575 -83.883
26983.154 5.868 -40.320
26983.521 12.139 -15.781
26983.887 16.893 -16.750
26984.252 19.920 -23.898
26984.619 21.666 -32.891
26984.986 22.264 -41.773
26985.352 21.729 -48.133
26985.717 20.208 -47.297
26986.084 19.048 -32.891
26986.451 20.568 -16.984
26986.816 23.005 -16.961
26987.182 24.545 -28.516
26987.549 24.912 -47.180
26987.916 24.156 -72.125
26988.281 22.534 -105.102
26988.646 20.961 -148.719
26989.014 20.800 163.164
26989.381 21.478 122.562
26989.746 21.622 90.031
26990.111 20.754 61.531
26990.479 18.882 34.312
26990.846 16.430 7.383
26991.211 14.526 -17.148
26991.576 14.613 -34.727
26991.943 16.769 -47.391
26992.311 19.477 -60.555
26992.676 21.583 -74.812
26993.041 22.728 -88.953
26993.408 22.829 -101.633
26993.775 21.877 -110.898
26994.141 20.021 -113.555
26994.506 18.032 -105.578
26994.873 17.535 -90.992
26995.240 18.332 -84.062
26995.605 18.743 -87.711
26995.971 17.949 -99.820
26996.338 15.432 -124.305
26996.705 12.514 178.188
26997.070 16.690 112.008
26997.436 21.553 78.320
26997.803 24.589 54.148
26998.170 26.158 32.219
26998.535 26.453 10.750
26998.900 25.443 -10.773
26999.268 22.746 -31.828
26999.635 17.106 -47.461
27000.000 7.949 3.164
27000.365 16.885 34.195
27000.732 21.094 8.977
27001.100 22.985 -25.844
27001.465 23.918 -65.906
27001.830 24.506 -109.680
27002.197 25.035 -156.047
27002.564 25.692 156.258
27002.930 26.641 109.297
27003.295 27.800 65.516
27003.662 28.787 26.328
27004.029 29.173 -8.156
27004.395 28.617 -38.469
27004.760 26.716 -64.812
27005.127 22.595 -84.195
27005.494 14.753 -68.219
27005.859 18.854 -11.578
27006.225 23.659 -20.945
27006.592 25.225 -41.234
27006.959 24.481 -63.602
27007.324 20.976 -85.172
27007.689 9.631 -90.922
27008.057 16.502 28.094
27008.424 23.469 9.797
27008.789 26.250 -12.844
27009.154 27.103 -35.750
27009.521 26.474 -57.812
27009.889 24.281 -77.406
27010.254 19.887 -89.945
27010.619 12.303 -67.188
27010.986 15.778 -7.523
27011.354 20.370 -5.422
27011.719 22.404 -10.680
27012.084 23.415 -14.016
27012.451 24.226 -15.508
27012.818 24.978 -17.914
27013.184 25.290 -22.086
27013.549 24.804 -25.570
27013.916 23.570 -23.008
27014.283 22.880 -9.672
27014.648 24.307 3.430
27015.014 26.340 4.398
27015.381 27.537 -2.820
27015.748 27.578 -12.898
27016.113 26.462 -21.883
27016.479 24.367 -25.344
27016.846 22.247 -18.461
27017.213 21.805 -7.562
27017.578 22.264 -6.305
27017.943 21.907 -13.203
27018.311 20.113 -20.883
27018.678 17.164 -18.227
27019.043 16.460 1.273
27019.408 19.253 5.094
27019.775 21.624 -10.312
27020.143 22.805 -33.609
27020.508 22.827 -59.586
27020.873 21.486 -86.031
27021.240 17.891 -111.438
27021.607 7.455 -127.688
27021.973 11.359 4.070
27022.338 18.630 -15.609
27022.705 20.749 -38.992
27023.072 19.788 -63.023
27023.438 14.103 -89.281
27023.803 7.761 88.141
27024.170 20.720 55.273
27024.537 25.317 31.922
27024.902 27.365 9.898
27025.268 27.815 -11.516
27025.635 26.862 -32.562
27026.002 24.325 -53.219
27026.367 19.337 -73.719
27026.732 5.765 -99.938
27027.100 12.734 74.438
27027.467 18.857 54.555
27027.832 21.012 36.680
27028.197 21.612 18.938
27028.564 21.295 0.211
27028.932 20.300 -20.594
27029.297 18.706 -44.602
27029.662 16.456 -73.344
27030.029 13.353 -109.914
27030.396 9.633 -163.781
27030.762 9.474 120.625
27031.127 13.268 66.375
27031.494 16.188 31.969
27031.861 17.624 6.266
27032.227 17.578 -13.734
27032.592 15.789 -26.812
27032.959 11.804 -20.883
27033.326 11.717 25.695
27033.691 17.304 38.977
27034.057 20.865 30.508
27034.424 22.641 16.539
27034.791 22.939 1.062
27035.156 21.710 -13.711
27035.521 18.408 -23.484
27035.889 12.408 -4.273
27036.256 15.458 48.109
27036.621 20.519 45.781
27036.986 22.858 29.312
27037.354 23.300 8.875
27037.721 21.861 -12.703
27038.086 17.413 -32.102
27038.451 2.805 19.711
27038.818 18.611 78.891
27039.186 24.625 59.156
27039.551 27.698 36.867
27039.916 29.234 14.711
27040.283 29.578 -6.531
27040.650 28.731 -25.844
27041.016 26.458 -41.297
27041.381 22.106 -46.383
27041.748 17.101 -10.648
27042.115 21.426 26.961
27042.480 25.200 26.258
27042.846 26.967 18.094
27043.213 27.468 9.375
27043.580 27.097 2.219
27043.945 26.112 -2.516
27044.311 24.657 -4.508
27044.678 22.802 -3.102
27045.045 20.721 3.273
27045.410 19.014 15.430
27045.775 18.317 28.648
27046.143 18.096 36.258
27046.510 17.312 38.477
27046.875 15.455 39.969
27047.240 12.672 46.875
27047.607 10.341 61.555
27047.975 9.274 68.406
27048.340 7.390 51.109
27048.705 6.380 -6.305
27049.072 11.420 -58.094
27049.439 15.640 -83.023
27049.805 17.909 -98.828
27050.170 18.668 -109.773
27050.537 18.181 -115.164
27050.904 16.882 -111.109
27051.270 16.322 -94.852
27051.635 17.972 -79.414
27052.002 20.236 -76.172
27052.369 21.757 -81.414
27052.734 22.260 -90.602
27053.100 21.704 -100.828
27053.467 20.059 -108.875
27053.834 17.700 -108.680
27054.199 16.710 -97.172
27054.564 18.473 -93.695
27054.932 20.669 -107.664
27055.299 22.315 -132.273
27055.664 23.481 -162.211
27056.029 24.281 165.383
27056.396 24.679 131.883
27056.764 24.579 97.734
27057.129 23.953 62.516
27057.494 22.902 25.211
27057.861 21.649 -14.312
27058.229 20.345 -53.867
27058.594 18.730 -90.414
27058.959 16.048 -122.820
27059.326 10.701 -152.102
27059.693 -8.068 150.617
27060.059 7.494 -3.078
27060.424 12.322 -17.258
27060.791 14.230 -20.945
27061.158 15.923 -17.250
27061.523 18.188 -15.359
27061.889 20.242 -19.992
27062.256 21.433 -29.305
27062.623 21.484 -40.695
27062.988 20.136 -51.891
27063.354 16.647 -59.031
27063.721 9.064 -34.797
27064.088 13.945 38.961
27064.453 20.241 38.531
27064.818 23.475 26.188
27065.186 25.037 10.617
27065.553 25.282 -6.141
27065.918 24.184 -22.625
27066.283 21.321 -35.906
27066.650 15.713 -31.102
27067.018 15.406 23.711
27067.383 21.255 28.953
27067.748 24.381 12.336
27068.115 25.719 -9.969
27068.482 25.718 -34.836
27068.848 24.448 -61.305
27069.213 21.593 -89.734
27069.580 15.757 -123.492
27069.947 3.282 123.086
27070.312 15.484 29.586
27070.678 19.957 -3.258
27071.045 21.664 -31.891
27071.412 21.747 -59.016
27071.777 20.449 -85.133
27072.143 17.525 -110.914
27072.510 11.635 -138.766
27072.877 -4.622 115.953
27073.242 10.792 16.016
27073.607 15.818 -9.430
27073.975 18.225 -32.578
27074.342 19.363 -56.719
27074.707 19.627 -83.625
27075.072 19.222 -115.438
27075.439 18.505 -154.453
27075.807 18.235 160.016
27076.172 18.813 114.766
27076.537 19.495 75.250
27076.904 19.311 41.469
27077.271 17.370 12.883
27077.637 11.566 -4.555
27078.002 7.599 85.008
27078.369 18.254 85.797
27078.736 22.980 63.102
27079.102 25.455 37.805
27079.467 26.557 11.539
27079.834 26.550 -15.773
27080.201 25.466 -44.789
27080.566 23.251 -77.703
27080.932 20.069 -121.266
27081.299 18.292 176.562
27081.666 20.294 121.234
27082.031 22.568 85.766
27082.396 23.832 60.023
27082.764 24.133 38.992
27083.131 23.524 21.062
27083.496 21.900 6.109
27083.861 18.859 -3.812
27084.229 13.730 3.578
27084.596 12.511 53.719
27084.961 17.574 69.055
27085.326 20.578 61.781
27085.693 21.880 49.750
27086.061 21.980 37.727
27086.426 21.273 28.234
27086.791 20.295 22.375
27087.158 19.665 17.727
27087.525 19.437 8.531
27087.891 19.048 -8.836
27088.256 18.120 -35.430
27088.623 16.831 -71.961
27088.990 15.869 -116.266
27089.355 15.446 -161.453
27089.721 14.745 155.594
27090.088 13.068 110.312
27090.455 11.063 53.922
27090.820 11.368 -7.742
27091.186 12.910 -52.641
27091.553 13.104 -81.680
27091.920 11.179 -95.812
27092.285 8.323 -80.688
27092.650 10.864 -52.891
27093.018 14.360 -53.156
27093.385 15.744 -62.734
27093.750 15.166 -70.508
27094.115 13.187 -66.641
27094.482 12.727 -45.195
27094.850 15.173 -34.000
27095.215 16.884 -39.242
27095.580 16.666 -50.445
27095.947 13.759 -59.953
27096.314 6.158 -36.383
27096.680 11.968 34.117
27097.045 18.124 28.867
27097.412 21.108 12.812
27097.779 22.361 -6.055
27098.145 22.376 -26.375
27098.510 21.327 -48.461
27098.877 19.220 -73.922
27099.244 16.106 -106.844
27099.609 13.040 -155.195
27099.975 13.010 147.938
27100.342 14.814 105.789
27100.709 15.922 74.734
27101.074 15.867 47.453
27101.439 14.486 19.695
27101.807 11.216 -13.703
27102.174 5.225 -75.742
27102.539 8.389 -178.789
27102.904 14.605 134.227
27103.271 18.464 100.734
27103.639 21.043 70.305
27104.004 22.805 41.117
27104.369 23.935 12.539
27104.736 24.465 -15.789
27105.104 24.330 -43.844
27105.469 23.400 -71.742
27105.834 21.390 -100.070
27106.201 17.581 -130.344
27106.568 9.406 -171.719
27106.934 6.828 35.180
27107.299 15.109 -12.102
27107.666 17.932 -43.844
27108.033 18.336 -74.484
27108.398 16.790 -107.562
27108.764 13.105 -151.758
27109.131 10.397 128.953
27109.498 14.598 63.375
27109.863 17.869 29.430
27110.229 19.373 6.789
27110.596 19.693 -8.734
27110.963 19.362 -17.328
27111.328 18.949 -19.828
27111.693 18.762 -18.781
27112.061 18.743 -15.227
27112.428 19.181 -8.148
27112.793 20.731 -1.266
27113.158 23.013 -1.820
27113.525 25.027 -10.766
27113.893 26.256 -25.352
27114.258 26.538 -43.227
27114.623 25.788 -63.180
27114.990 23.818 -84.570
27115.357 20.212 -106.750
27115.723 13.765 -128.500
27116.088 -4.346 -123.062
27116.455 6.546 -15.711
27116.822 9.017 -48.273
27117.188 8.001 -102.648
27117.553 9.971 -171.617
27117.920 13.633 142.922
27118.287 15.664 112.945
27118.652 16.045 90.188
27119.018 15.087 72.539
27119.385 13.083 59.953
27119.752 10.440 51.461
27120.117 7.239 41.008
27120.482 2.311 12.438
27120.850 0.650 -73.492
27121.217 7.041 -124.609
27121.582 10.558 -150.414
27121.947 11.897 -171.281
27122.314 11.660 169.375
27122.682 10.190 149.492
27123.047 8.032 123.641
27123.412 7.114 82.188
27123.779 10.101 37.781
27124.146 14.318 7.422
27124.512 17.677 -15.469
27124.877 19.946 -35.633
27125.244 21.197 -54.305
27125.611 21.514 -71.133
27125.977 21.028 -85.156
27126.342 19.986 -95.344
27126.709 18.814 -101.578
27127.076 17.915 -106.508
27127.441 17.157 -114.070
27127.807 16.051 -125.383
27128.174 14.351 -138.516
27128.541 12.555 -149.859
27128.906 12.219 -159.102
27129.271 14.217 -174.086
27129.639 17.307 162.812
27130.006 20.211 136.172
27130.371 22.354 108.773
27130.736 23.530 80.930
27131.104 23.588 51.953
27131.471 22.281 20.289
27131.836 19.227 -19.461
27132.201 15.499 -86.922
27132.568 18.187 -164.617
27132.936 21.897 151.539
27133.301 23.646 120.719
27133.666 23.708 94.969
27134.033 22.088 73.164
27134.400 18.344 58.883
27134.766 12.338 72.305
27135.131 13.427 115.828
27135.498 16.619 114.703
27135.865 16.523 99.094
27136.230 12.151 79.820
27136.596 -4.466 -111.914
27136.963 15.688 -137.734
27137.330 20.946 -156.797
27137.695 23.345 -174.008
27138.061 24.236 171.312
27138.428 24.164 160.211
27138.795 23.623 153.594
27139.160 23.144 150.266
27139.525 22.889 146.469
27139.893 22.428 139.383
27140.260 21.113 129.375
27140.625 18.202 119.438
27140.990 12.117 120.883
27141.357 9.016 -167.227
27141.725 16.363 -152.406
27142.090 19.853 -165.797
27142.455 21.344 175.023
27142.822 21.586 152.484
27143.189 20.917 126.547
27143.555 19.651 96.211
27143.920 18.272 60.234
27144.287 17.418 20.125
27144.654 17.201 -18.867
27145.020 16.976 -53.969
27145.385 16.092 -87.375
27145.752 14.150 -124.398
27146.119 11.615 -175.625
27146.484 12.160 118.570
27146.850 15.604 70.867
27147.217 18.406 39.469
27147.584 20.108 15.391
27147.949 20.888 -4.578
27148.314 20.897 -21.547
27148.682 20.197 -35.578
27149.049 18.786 -45.727
27149.414 16.685 -49.305
27149.779 14.473 -40.383
27150.146 14.582 -20.133
27150.514 17.222 -11.289
27150.879 19.729 -17.281
27151.244 21.309 -31.664
27151.611 21.896 -51.742
27151.979 21.484 -77.391
27152.344 20.183 -110.805
27152.709 18.763 -156.477
27153.076 19.084 149.555
27153.443 20.892 103.688
27153.809 22.306 67.812
27154.174 22.655 36.633
27154.541 21.771 6.500
27154.908 19.506 -25.578
27155.273 15.854 -65.312
27155.639 12.512 -122.039
27156.006 12.685 -175.070
27156.373 13.535 160.867
27156.738 14.638 159.180
27157.104 17.430 160.492
27157.471 20.335 151.039
27157.838 22.019 133.828
27158.203 22.125 112.508
27158.568 20.193 87.734
27158.936 14.236 54.102
27159.303 8.697 -92.125
27159.668 19.671 -145.648
27160.033 23.984 -175.141
27160.400 25.913 157.477
27160.768 26.305 130.477
27161.133 25.366 103.617
27161.498 22.906 76.734
27161.865 17.888 50.164
27162.232 2.308 34.516
27162.598 13.593 168.859
27162.963 19.562 143.766
27163.330 21.927 117.938
27163.697 22.594 93.164
27164.062 22.025 70.586
27164.428 20.307 51.570
27164.795 17.404 39.469
27165.162 13.905 41.844
27165.527 12.576 57.906
27165.893 13.476 62.133
27166.260 13.569 51.469
27166.627 11.802 30.820
27166.992 7.739 -6.828
27167.357 6.047 -84.594
27167.725 10.710 -137.688
27168.092 13.446 -164.781
27168.457 13.863 176.383
27168.822 11.817 164.898
27169.189 6.542 -179.016
27169.557 9.602 -120.188
27169.922 15.580 -118.031
27170.287 18.607 -130.508
27170.654 19.713 -146.172
27171.021 19.223 -162.055
27171.387 17.104 -176.023
27171.752 12.994 176.203
27172.119 6.864 -170.758
27172.486 4.036 -131.734
27172.852 0.925 -113.023
27173.217 0.636 5.172
27173.584 12.626 11.906
27173.951 18.284 -1.289
27174.316 21.506 -17.344
27174.682 23.291 -34.188
27175.049 24.036 -51.234
27175.416 23.934 -68.133
27175.781 23.106 -84.711
27176.146 21.609 -101.109
27176.514 19.441 -117.227
27176.881 16.652 -131.867
27177.246 13.641 -141.695
27177.611 11.972 -143.547
27177.979 13.342 -147.883
27178.346 16.226 -163.953
27178.711 18.965 173.414
27179.076 21.027 148.508
27179.443 22.238 122.703
27179.811 22.478 96.336
27180.176 21.600 69.250
27180.541 19.250 40.164
27180.908 14.377 3.867
27181.275 6.333 -84.156
27181.641 13.564 -179.031
27182.006 18.297 144.188
27182.373 20.606 115.375
27182.740 21.672 89.414
27183.105 22.027 65.469
27183.471 22.004 42.992
27183.838 21.824 21.141
27184.205 21.578 -1.094
27184.570 21.210 -24.758
27184.936 20.563 -50.773
27185.303 19.460 -79.672
27185.670 17.757 -111.484
27186.035 15.328 -145.812
27186.400 11.853 178.875
27186.768 5.964 150.547
27187.135 -0.312 -156.359
27187.500 10.040 -147.602
27187.865 15.411 -174.812
27188.232 18.432 155.461
27188.600 19.841 126.133
27188.965 19.735 97.781
27189.330 17.699 70.336
27189.697 11.628 44.391
27190.064 2.229 -172.484
27190.430 16.461 167.406
27190.795 20.956 142.297
27191.162 22.802 116.938
27191.529 22.850 91.555
27191.895 21.064 65.781
27192.260 16.390 36.758
27192.627 3.811 -47.383
27192.994 15.127 -160.336
27193.359 20.192 171.859
27193.725 22.031 150.281
27194.092 21.962 131.922
27194.459 20.131 118.000
27194.824 16.149 114.977
27195.189 11.677 150.914
27195.557 16.007 -171.328
27195.924 20.093 -170.891
27196.289 22.315 -179.586
27196.654 23.318 168.781
27197.021 23.320 155.266
27197.389 22.244 139.805
27197.754 19.708 121.492
27198.119 14.505 95.242
27198.486 6.017 7.234
27198.854 14.048 -74.047
27199.219 17.954 -100.562
27199.584 18.784 -119.812
27199.951 17.017 -133.945
